TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay
107.0,16.0,2.0,0.0,14.0,88.0,12021.0,0.0,37.5,13.084112149532709,1.0,46.0,12.0
107.0,16.0,2.0,0.0,14.0,90.0,12021.0,0.0,37.5,13.084112149532709,1.0,47.0,12.0
107.0,16.0,2.0,0.0,14.0,91.0,12021.0,0.0,37.5,13.084112149532709,0.0,48.0,12.0
107.0,16.0,2.0,0.0,14.0,92.0,12021.0,0.0,37.5,13.084112149532709,0.0,49.0,12.0
107.0,16.0,2.0,0.0,14.0,94.0,12021.0,0.0,37.5,13.084112149532709,0.0,50.0,12.0
107.0,16.0,2.0,0.0,14.0,94.0,12021.0,1.0,37.5,13.084112149532709,0.0,51.0,12.0
107.0,16.0,2.0,1.0,14.0,96.0,12021.0,1.0,37.5,13.084112149532709,0.0,52.0,12.0
107.0,17.0,2.0,1.0,15.0,98.0,12346.0,1.0,37.5,14.018691588785046,1.0,53.0,12.0
107.0,17.0,2.0,1.0,15.0,99.0,12346.0,1.0,37.5,14.018691588785046,1.0,54.0,12.0
107.0,18.0,2.0,0.0,16.0,102.0,12815.0,1.0,37.5,14.953271028037381,0.0,55.0,12.0
107.0,18.0,2.0,0.0,16.0,104.0,12815.0,0.0,37.5,14.953271028037381,0.0,56.0,12.0
107.0,18.0,2.0,1.0,16.0,106.0,12815.0,0.0,37.5,14.953271028037381,0.0,57.0,12.0
107.0,18.0,2.0,1.0,16.0,107.0,12815.0,1.0,37.5,14.953271028037381,0.0,58.0,12.0
107.0,18.0,1.0,1.0,17.0,109.0,13275.0,0.0,37.5,15.887850467289718,0.0,59.0,12.0
107.0,19.0,2.0,1.0,17.0,111.0,13275.0,0.0,37.5,15.887850467289718,1.0,60.0,12.0
107.0,20.0,2.0,0.0,18.0,113.0,13590.0,1.0,37.5,16.822429906542055,1.0,61.0,12.0
107.0,20.0,2.0,0.0,18.0,114.0,13590.0,1.0,37.5,16.822429906542055,0.0,62.0,12.0
107.0,20.0,1.0,0.0,19.0,116.0,13959.0,0.0,37.5,17.75700934579439,0.0,63.0,12.0
107.0,21.0,2.0,0.0,19.0,116.0,13959.0,1.0,37.5,17.75700934579439,0.0,64.0,12.0
107.0,21.0,2.0,1.0,19.0,118.0,13959.0,0.0,37.5,17.75700934579439,0.0,65.0,12.0
107.0,21.0,2.0,2.0,19.0,119.0,13959.0,0.0,37.5,17.75700934579439,0.0,66.0,12.0
107.0,22.0,2.0,1.0,20.0,121.0,14489.0,0.0,37.5,18.69158878504673,1.0,67.0,12.0
107.0,22.0,2.0,1.0,20.0,123.0,14489.0,0.0,37.5,18.69158878504673,1.0,68.0,12.0
107.0,22.0,2.0,1.0,20.0,124.0,14489.0,0.0,37.5,18.69158878504673,0.0,69.0,12.0
107.0,23.0,2.0,1.0,21.0,127.0,15103.0,1.0,37.5,19.626168224299064,0.0,70.0,12.0
107.0,23.0,2.0,2.0,21.0,128.0,15103.0,0.0,37.5,19.626168224299064,0.0,71.0,12.0
107.0,24.0,2.0,2.0,22.0,131.0,15597.0,0.0,37.5,20.5607476635514,0.0,72.0,12.0
107.0,24.0,2.0,2.0,22.0,133.0,15597.0,0.0,37.5,20.5607476635514,0.0,73.0,12.0
107.0,25.0,2.0,1.0,23.0,136.0,16458.0,0.0,37.5,21.49532710280374,1.0,74.0,12.0
107.0,25.0,2.0,1.0,23.0,137.0,16458.0,0.0,37.5,21.49532710280374,1.0,75.0,12.0
107.0,25.0,2.0,1.0,23.0,139.0,16458.0,1.0,37.5,21.49532710280374,0.0,76.0,12.0
107.0,26.0,2.0,1.0,24.0,141.0,17387.0,0.0,37.5,22.429906542056074,0.0,77.0,12.0
107.0,27.0,2.0,2.0,25.0,143.0,17753.0,0.0,37.5,23.364485981308412,0.0,78.0,12.0
107.0,27.0,2.0,2.0,25.0,145.0,17753.0,0.0,37.5,23.364485981308412,0.0,79.0,12.0
107.0,28.0,2.0,1.0,26.0,148.0,18721.0,1.0,37.5,24.299065420560748,0.0,80.0,12.0
107.0,29.0,2.0,0.0,27.0,150.0,19616.0,1.0,37.5,25.233644859813083,1.0,81.0,12.0
107.0,29.0,2.0,0.0,27.0,152.0,19616.0,0.0,37.5,25.233644859813083,1.0,82.0,12.0
107.0,29.0,2.0,0.0,27.0,154.0,19616.0,1.0,37.5,25.233644859813083,0.0,83.0,12.0
107.0,29.0,2.0,1.0,27.0,156.0,19616.0,0.0,37.5,25.233644859813083,0.0,84.0,12.0
107.0,29.0,1.0,1.0,28.0,158.0,20586.0,0.0,37.5,26.168224299065418,0.0,85.0,12.0
107.0,30.0,2.0,1.0,28.0,159.0,20586.0,0.0,37.5,26.168224299065418,0.0,86.0,12.0
107.0,30.0,2.0,1.0,28.0,161.0,20586.0,0.0,37.5,26.168224299065418,0.0,87.0,12.0
107.0,31.0,2.0,1.0,29.0,164.0,21321.0,0.0,37.5,27.102803738317753,1.0,88.0,12.0
107.0,31.0,2.0,2.0,29.0,165.0,21321.0,0.0,37.5,27.102803738317753,1.0,89.0,12.0
107.0,33.0,2.0,0.0,31.0,169.0,23277.0,1.0,37.5,28.971962616822427,0.0,90.0,12.0
107.0,33.0,2.0,0.0,31.0,171.0,23277.0,1.0,37.5,28.971962616822427,0.0,91.0,12.0
107.0,33.0,2.0,0.0,31.0,173.0,23277.0,0.0,37.5,28.971962616822427,0.0,92.0,12.0
107.0,33.0,2.0,1.0,31.0,174.0,23277.0,0.0,37.5,28.971962616822427,0.0,93.0,12.0
107.0,33.0,2.0,1.0,31.0,176.0,23277.0,0.0,37.5,28.971962616822427,0.0,94.0,12.0
107.0,34.0,2.0,0.0,32.0,179.0,24182.0,1.0,37.5,29.906542056074763,1.0,95.0,12.0
107.0,34.0,2.0,0.0,32.0,180.0,24182.0,1.0,37.5,29.906542056074763,1.0,96.0,12.0
107.0,34.0,2.0,1.0,32.0,181.0,24182.0,1.0,37.5,29.906542056074763,0.0,97.0,12.0
107.0,35.0,2.0,0.0,33.0,184.0,24713.0,0.0,37.5,30.8411214953271,0.0,98.0,12.0
107.0,35.0,2.0,1.0,33.0,186.0,24713.0,0.0,37.5,30.8411214953271,0.0,99.0,12.0
107.0,36.0,2.0,1.0,34.0,187.0,25114.0,0.0,37.5,31.775700934579437,0.0,100.0,12.0
107.0,36.0,2.0,1.0,34.0,188.0,25114.0,0.0,37.5,31.775700934579437,0.0,101.0,12.0
107.0,37.0,2.0,0.0,35.0,190.0,25840.0,0.0,37.5,32.71028037383177,1.0,102.0,12.0
107.0,37.0,2.0,0.0,35.0,192.0,25840.0,0.0,37.5,32.71028037383177,1.0,103.0,12.0
107.0,37.0,2.0,1.0,35.0,193.0,25840.0,0.0,37.5,32.71028037383177,0.0,104.0,12.0
107.0,37.0,2.0,1.0,35.0,195.0,25840.0,0.0,37.5,32.71028037383177,0.0,105.0,12.0
107.0,37.0,2.0,1.0,35.0,197.0,25840.0,0.0,37.5,32.71028037383177,0.0,106.0,12.0
107.0,37.0,2.0,2.0,35.0,198.0,25840.0,0.0,37.5,32.71028037383177,0.0,107.0,12.0
107.0,38.0,2.0,1.0,36.0,201.0,26139.0,0.0,37.5,33.64485981308411,0.0,108.0,12.0
107.0,38.0,2.0,1.0,36.0,202.0,26139.0,1.0,37.5,33.64485981308411,1.0,109.0,12.0
107.0,38.0,2.0,1.0,36.0,204.0,26139.0,0.0,37.5,33.64485981308411,1.0,110.0,12.0
107.0,39.0,2.0,2.0,37.0,207.0,26840.0,0.0,37.5,34.57943925233645,0.0,111.0,12.0
107.0,39.0,2.0,2.0,37.0,209.0,26840.0,1.0,37.5,34.57943925233645,0.0,112.0,12.0
141.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,8.0
107.0,40.0,2.0,2.0,38.0,210.0,27389.0,0.0,37.5,35.51401869158878,0.0,113.0,12.0
141.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,1.0,8.0
107.0,40.0,2.0,2.0,38.0,211.0,27389.0,1.0,37.5,35.51401869158878,0.0,114.0,12.0
141.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,50.0,0.0,0.0,2.0,8.0
107.0,40.0,2.0,2.0,38.0,213.0,27389.0,1.0,37.5,35.51401869158878,0.0,115.0,12.0
141.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,50.0,0.0,0.0,3.0,8.0
107.0,40.0,2.0,2.0,38.0,215.0,27389.0,1.0,37.5,35.51401869158878,1.0,116.0,12.0
141.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,50.0,0.0,1.0,4.0,8.0
107.0,41.0,2.0,1.0,39.0,218.0,27707.0,0.0,37.5,36.44859813084112,1.0,117.0,12.0
141.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,50.0,0.0,1.0,5.0,8.0
107.0,42.0,2.0,1.0,40.0,221.0,28493.0,0.0,37.5,37.38317757009346,0.0,118.0,12.0
141.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,6.0,8.0
107.0,42.0,2.0,2.0,40.0,221.0,28493.0,0.0,37.5,37.38317757009346,0.0,119.0,12.0
141.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,50.0,0.0,0.0,7.0,8.0
107.0,42.0,2.0,2.0,40.0,222.0,28493.0,1.0,37.5,37.38317757009346,0.0,120.0,12.0
141.0,3.0,3.0,0.0,0.0,12.0,0.0,1.0,50.0,0.0,0.0,8.0,8.0
107.0,42.0,2.0,2.0,40.0,223.0,28493.0,1.0,37.5,37.38317757009346,0.0,121.0,12.0
141.0,3.0,3.0,0.0,0.0,14.0,0.0,1.0,50.0,0.0,0.0,9.0,8.0
107.0,42.0,2.0,2.0,40.0,225.0,28493.0,0.0,37.5,37.38317757009346,0.0,122.0,12.0
141.0,3.0,3.0,0.0,0.0,17.0,0.0,0.0,50.0,0.0,0.0,10.0,8.0
107.0,43.0,2.0,1.0,41.0,228.0,29207.0,1.0,37.5,38.31775700934579,1.0,123.0,12.0
141.0,3.0,3.0,0.0,0.0,20.0,0.0,1.0,50.0,0.0,1.0,11.0,8.0
107.0,43.0,2.0,1.0,41.0,230.0,29207.0,0.0,37.5,38.31775700934579,1.0,124.0,12.0
141.0,3.0,3.0,1.0,0.0,23.0,0.0,0.0,50.0,0.0,1.0,12.0,8.0
107.0,43.0,2.0,1.0,41.0,232.0,29207.0,0.0,37.5,38.31775700934579,0.0,125.0,12.0
141.0,4.0,3.0,1.0,1.0,26.0,1345.0,0.0,50.0,0.7092198581560284,0.0,13.0,8.0
107.0,43.0,2.0,2.0,41.0,234.0,29207.0,0.0,37.5,38.31775700934579,0.0,126.0,12.0
141.0,4.0,3.0,1.0,1.0,29.0,1345.0,0.0,50.0,0.7092198581560284,0.0,14.0,8.0
107.0,44.0,2.0,2.0,42.0,237.0,30063.0,0.0,37.5,39.25233644859813,0.0,127.0,12.0
141.0,5.0,3.0,1.0,2.0,33.0,2068.0,0.0,50.0,1.4184397163120568,0.0,15.0,8.0
107.0,44.0,2.0,2.0,42.0,238.0,30063.0,0.0,37.5,39.25233644859813,0.0,128.0,12.0
141.0,5.0,3.0,1.0,2.0,35.0,2068.0,0.0,50.0,1.4184397163120568,0.0,16.0,8.0
107.0,44.0,2.0,2.0,42.0,240.0,30063.0,1.0,37.5,39.25233644859813,0.0,129.0,12.0
141.0,6.0,3.0,0.0,3.0,39.0,2703.0,1.0,50.0,2.127659574468085,0.0,17.0,8.0
107.0,45.0,2.0,2.0,43.0,243.0,30950.0,1.0,37.5,40.18691588785047,1.0,130.0,12.0
141.0,6.0,3.0,1.0,3.0,41.0,2703.0,1.0,50.0,2.127659574468085,1.0,18.0,8.0
107.0,45.0,2.0,2.0,43.0,244.0,30950.0,0.0,37.5,40.18691588785047,1.0,131.0,12.0
141.0,6.0,3.0,1.0,3.0,44.0,2703.0,0.0,50.0,2.127659574468085,1.0,19.0,8.0
107.0,46.0,2.0,1.0,44.0,246.0,31396.0,0.0,37.5,41.1214953271028,0.0,132.0,12.0
141.0,6.0,3.0,1.0,3.0,47.0,2703.0,0.0,50.0,2.127659574468085,0.0,20.0,8.0
107.0,46.0,2.0,1.0,44.0,248.0,31396.0,0.0,37.5,41.1214953271028,0.0,133.0,12.0
141.0,7.0,3.0,0.0,4.0,50.0,3508.0,0.0,50.0,2.8368794326241136,0.0,21.0,8.0
107.0,46.0,2.0,2.0,44.0,250.0,31396.0,0.0,37.5,41.1214953271028,0.0,134.0,12.0
141.0,7.0,3.0,1.0,4.0,52.0,3508.0,0.0,50.0,2.8368794326241136,0.0,22.0,8.0
107.0,47.0,2.0,1.0,45.0,252.0,31877.0,0.0,37.5,42.05607476635514,0.0,135.0,12.0
141.0,8.0,3.0,2.0,5.0,56.0,6240.0,0.0,50.0,3.546099290780142,0.0,23.0,8.0
107.0,47.0,2.0,1.0,45.0,253.0,31877.0,0.0,37.5,42.05607476635514,0.0,136.0,12.0
141.0,9.0,3.0,1.0,6.0,58.0,7473.0,0.0,50.0,4.25531914893617,0.0,24.0,8.0
107.0,48.0,2.0,2.0,46.0,256.0,32527.0,0.0,37.5,42.99065420560748,1.0,137.0,12.0
141.0,10.0,3.0,0.0,7.0,61.0,8219.0,0.0,50.0,4.964539007092199,1.0,25.0,8.0
107.0,48.0,2.0,2.0,46.0,257.0,32527.0,1.0,37.5,42.99065420560748,1.0,138.0,12.0
141.0,10.0,3.0,0.0,7.0,64.0,8219.0,1.0,50.0,4.964539007092199,1.0,26.0,8.0
107.0,50.0,2.0,1.0,48.0,259.0,33560.0,1.0,37.5,44.85981308411215,0.0,139.0,12.0
141.0,10.0,3.0,1.0,7.0,66.0,8219.0,1.0,50.0,4.964539007092199,0.0,27.0,8.0
107.0,50.0,2.0,1.0,48.0,260.0,33560.0,0.0,37.5,44.85981308411215,0.0,140.0,12.0
141.0,10.0,3.0,1.0,7.0,68.0,8219.0,0.0,50.0,4.964539007092199,0.0,28.0,8.0
107.0,50.0,2.0,1.0,48.0,262.0,33560.0,0.0,37.5,44.85981308411215,0.0,141.0,12.0
141.0,11.0,3.0,1.0,8.0,71.0,9027.0,0.0,50.0,5.673758865248227,0.0,29.0,8.0
107.0,50.0,2.0,1.0,48.0,263.0,33560.0,0.0,37.5,44.85981308411215,0.0,142.0,12.0
141.0,11.0,3.0,1.0,8.0,74.0,9027.0,0.0,50.0,5.673758865248227,0.0,30.0,8.0
107.0,50.0,2.0,1.0,48.0,265.0,33560.0,1.0,37.5,44.85981308411215,0.0,143.0,12.0
141.0,11.0,3.0,1.0,8.0,76.0,9027.0,1.0,50.0,5.673758865248227,0.0,31.0,8.0
107.0,51.0,2.0,1.0,49.0,268.0,34019.0,0.0,37.5,45.794392523364486,1.0,144.0,12.0
141.0,12.0,3.0,2.0,9.0,79.0,9359.0,0.0,50.0,6.382978723404255,1.0,32.0,8.0
107.0,51.0,2.0,2.0,49.0,270.0,34019.0,0.0,37.5,45.794392523364486,1.0,145.0,12.0
141.0,13.0,3.0,1.0,10.0,83.0,9830.0,0.0,50.0,7.092198581560284,1.0,33.0,8.0
107.0,52.0,2.0,1.0,50.0,273.0,34686.0,0.0,37.5,46.728971962616825,0.0,146.0,12.0
141.0,14.0,3.0,2.0,11.0,86.0,10083.0,0.0,50.0,7.801418439716312,0.0,34.0,8.0
107.0,52.0,2.0,1.0,50.0,275.0,34686.0,0.0,37.5,46.728971962616825,0.0,147.0,12.0
141.0,16.0,3.0,1.0,13.0,91.0,11294.0,0.0,50.0,9.219858156028367,0.0,35.0,8.0
107.0,52.0,2.0,1.0,50.0,277.0,34686.0,0.0,37.5,46.728971962616825,0.0,148.0,12.0
141.0,17.0,3.0,1.0,14.0,95.0,12012.0,0.0,50.0,9.929078014184398,0.0,36.0,8.0
107.0,52.0,1.0,1.0,51.0,279.0,34886.0,0.0,37.5,47.66355140186916,0.0,149.0,12.0
141.0,18.0,3.0,0.0,15.0,98.0,12975.0,0.0,50.0,10.638297872340425,0.0,37.0,8.0
107.0,54.0,2.0,1.0,52.0,282.0,35687.0,0.0,37.5,48.598130841121495,0.0,150.0,12.0
141.0,18.0,3.0,0.0,15.0,100.0,12975.0,0.0,50.0,10.638297872340425,0.0,38.0,8.0
107.0,55.0,1.0,1.0,54.0,284.0,36790.0,0.0,37.5,50.467289719626166,1.0,151.0,12.0
141.0,18.0,3.0,0.0,15.0,101.0,12975.0,0.0,50.0,10.638297872340425,1.0,39.0,8.0
107.0,56.0,2.0,1.0,54.0,286.0,36790.0,0.0,37.5,50.467289719626166,1.0,152.0,12.0
141.0,18.0,3.0,2.0,15.0,103.0,12975.0,0.0,50.0,10.638297872340425,1.0,40.0,8.0
107.0,56.0,1.0,1.0,55.0,288.0,37690.0,0.0,37.5,51.4018691588785,0.0,153.0,12.0
141.0,18.0,3.0,3.0,15.0,106.0,12975.0,0.0,50.0,10.638297872340425,0.0,41.0,8.0
107.0,56.0,1.0,1.0,55.0,289.0,37690.0,0.0,37.5,51.4018691588785,0.0,154.0,12.0
141.0,19.0,3.0,2.0,16.0,110.0,13181.0,0.0,50.0,11.347517730496454,0.0,42.0,8.0
107.0,57.0,2.0,1.0,55.0,290.0,37690.0,0.0,37.5,51.4018691588785,0.0,155.0,12.0
141.0,21.0,3.0,0.0,18.0,114.0,14461.0,0.0,50.0,12.76595744680851,0.0,43.0,8.0
107.0,58.0,2.0,1.0,56.0,293.0,38520.0,0.0,37.5,52.336448598130836,0.0,156.0,12.0
141.0,21.0,2.0,1.0,19.0,117.0,15414.0,0.0,50.0,13.47517730496454,0.0,44.0,8.0
107.0,58.0,2.0,1.0,56.0,294.0,38520.0,0.0,37.5,52.336448598130836,0.0,157.0,12.0
141.0,23.0,3.0,0.0,20.0,120.0,15738.0,0.0,50.0,14.184397163120568,0.0,45.0,8.0
107.0,59.0,2.0,1.0,57.0,297.0,39026.0,0.0,37.5,53.271028037383175,1.0,158.0,12.0
141.0,23.0,3.0,0.0,20.0,121.0,15738.0,0.0,50.0,14.184397163120568,1.0,46.0,8.0
107.0,59.0,2.0,1.0,57.0,299.0,39026.0,0.0,37.5,53.271028037383175,1.0,159.0,12.0
141.0,23.0,3.0,1.0,20.0,123.0,15738.0,0.0,50.0,14.184397163120568,1.0,47.0,8.0
107.0,59.0,2.0,1.0,57.0,301.0,39026.0,0.0,37.5,53.271028037383175,0.0,160.0,12.0
141.0,23.0,3.0,1.0,20.0,126.0,15738.0,0.0,50.0,14.184397163120568,0.0,48.0,8.0
107.0,60.0,2.0,0.0,58.0,304.0,39447.0,1.0,37.5,54.20560747663551,0.0,161.0,12.0
141.0,23.0,3.0,2.0,20.0,129.0,15738.0,1.0,50.0,14.184397163120568,0.0,49.0,8.0
107.0,60.0,2.0,0.0,58.0,306.0,39447.0,1.0,37.5,54.20560747663551,0.0,162.0,12.0
141.0,24.0,3.0,2.0,21.0,132.0,16062.0,1.0,50.0,14.893617021276595,0.0,50.0,8.0
107.0,60.0,2.0,1.0,58.0,307.0,39447.0,0.0,37.5,54.20560747663551,0.0,163.0,12.0
141.0,24.0,3.0,2.0,21.0,135.0,16062.0,0.0,50.0,14.893617021276595,0.0,51.0,8.0
107.0,61.0,2.0,1.0,59.0,310.0,39901.0,0.0,37.5,55.140186915887845,0.0,164.0,12.0
141.0,26.0,3.0,2.0,23.0,140.0,17041.0,0.0,50.0,16.312056737588655,0.0,52.0,8.0
107.0,61.0,2.0,1.0,59.0,312.0,39901.0,0.0,37.5,55.140186915887845,1.0,165.0,12.0
141.0,28.0,3.0,0.0,25.0,145.0,18066.0,0.0,50.0,17.73049645390071,1.0,53.0,8.0
107.0,61.0,2.0,1.0,59.0,313.0,39901.0,0.0,37.5,55.140186915887845,1.0,166.0,12.0
141.0,28.0,3.0,0.0,25.0,148.0,18066.0,0.0,50.0,17.73049645390071,1.0,54.0,8.0
107.0,61.0,2.0,2.0,59.0,315.0,39901.0,1.0,37.5,55.140186915887845,0.0,167.0,12.0
141.0,28.0,3.0,1.0,25.0,150.0,18066.0,1.0,50.0,17.73049645390071,0.0,55.0,8.0
107.0,62.0,2.0,1.0,60.0,318.0,40577.0,0.0,37.5,56.074766355140184,0.0,168.0,12.0
141.0,29.0,3.0,1.0,26.0,152.0,18376.0,0.0,50.0,18.439716312056735,0.0,56.0,8.0
107.0,62.0,2.0,1.0,60.0,319.0,40577.0,0.0,37.5,56.074766355140184,0.0,169.0,12.0
141.0,29.0,3.0,2.0,26.0,155.0,18376.0,0.0,50.0,18.439716312056735,0.0,57.0,8.0
107.0,62.0,2.0,1.0,60.0,320.0,40577.0,0.0,37.5,56.074766355140184,0.0,170.0,12.0
141.0,30.0,3.0,1.0,27.0,159.0,19215.0,0.0,50.0,19.148936170212767,0.0,58.0,8.0
107.0,63.0,2.0,1.0,61.0,323.0,40917.0,0.0,37.5,57.009345794392516,0.0,171.0,12.0
141.0,31.0,3.0,0.0,28.0,163.0,19707.0,0.0,50.0,19.858156028368796,0.0,59.0,8.0
107.0,63.0,2.0,1.0,61.0,325.0,40917.0,0.0,37.5,57.009345794392516,1.0,172.0,12.0
141.0,32.0,3.0,0.0,29.0,167.0,20121.0,0.0,50.0,20.56737588652482,1.0,60.0,8.0
107.0,63.0,2.0,2.0,61.0,326.0,40917.0,0.0,37.5,57.009345794392516,1.0,173.0,12.0
141.0,32.0,3.0,0.0,29.0,170.0,20121.0,0.0,50.0,20.56737588652482,1.0,61.0,8.0
107.0,63.0,2.0,2.0,61.0,327.0,40917.0,0.0,37.5,57.009345794392516,0.0,174.0,12.0
141.0,32.0,3.0,2.0,29.0,173.0,20121.0,0.0,50.0,20.56737588652482,0.0,62.0,8.0
107.0,64.0,2.0,1.0,62.0,330.0,41663.0,0.0,37.5,57.943925233644855,0.0,175.0,12.0
141.0,33.0,3.0,1.0,30.0,177.0,21095.0,0.0,50.0,21.27659574468085,0.0,63.0,8.0
107.0,64.0,2.0,1.0,62.0,332.0,41663.0,0.0,37.5,57.943925233644855,0.0,176.0,12.0
141.0,34.0,3.0,0.0,31.0,181.0,21480.0,0.0,50.0,21.98581560283688,0.0,64.0,8.0
107.0,64.0,2.0,1.0,62.0,333.0,41663.0,0.0,37.5,57.943925233644855,0.0,177.0,12.0
141.0,35.0,2.0,0.0,33.0,185.0,22908.0,0.0,50.0,23.404255319148938,0.0,65.0,8.0
