TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay
122.0,4.0,3.0,0.0,1.0,35.0,2641.0,1.0,0.0,0.819672131147541,1.0,18.0,15.0
107.0,5.0,2.0,1.0,3.0,28.0,5624.0,1.0,12.5,2.803738317757009,1.0,18.0,15.0
122.0,4.0,3.0,0.0,1.0,37.0,2641.0,0.0,0.0,0.819672131147541,0.0,19.0,15.0
107.0,6.0,2.0,0.0,4.0,31.0,6322.0,0.0,12.5,3.7383177570093453,0.0,19.0,15.0
122.0,4.0,3.0,0.0,1.0,39.0,2641.0,1.0,0.0,0.819672131147541,0.0,20.0,15.0
107.0,6.0,2.0,0.0,4.0,33.0,6322.0,1.0,12.5,3.7383177570093453,0.0,20.0,15.0
122.0,4.0,3.0,0.0,1.0,41.0,2641.0,0.0,0.0,0.819672131147541,0.0,21.0,15.0
107.0,6.0,2.0,1.0,4.0,35.0,6322.0,0.0,12.5,3.7383177570093453,0.0,21.0,15.0
122.0,4.0,3.0,1.0,1.0,44.0,2641.0,0.0,0.0,0.819672131147541,0.0,22.0,15.0
107.0,6.0,2.0,1.0,4.0,37.0,6322.0,0.0,12.5,3.7383177570093453,0.0,22.0,15.0
122.0,4.0,3.0,1.0,1.0,47.0,2641.0,0.0,0.0,0.819672131147541,0.0,23.0,15.0
107.0,6.0,1.0,1.0,5.0,39.0,7114.0,0.0,12.5,4.672897196261682,0.0,23.0,15.0
122.0,4.0,3.0,1.0,1.0,49.0,2641.0,0.0,0.0,0.819672131147541,1.0,24.0,15.0
107.0,8.0,2.0,0.0,6.0,42.0,8037.0,0.0,12.5,5.607476635514018,1.0,24.0,15.0
122.0,4.0,3.0,2.0,1.0,49.0,2641.0,0.0,0.0,0.819672131147541,1.0,25.0,15.0
107.0,8.0,2.0,0.0,6.0,44.0,8037.0,0.0,12.5,5.607476635514018,1.0,25.0,15.0
122.0,6.0,3.0,1.0,3.0,54.0,4759.0,1.0,0.0,2.459016393442623,0.0,26.0,15.0
107.0,8.0,2.0,0.0,6.0,45.0,8037.0,1.0,12.5,5.607476635514018,0.0,26.0,15.0
122.0,6.0,3.0,2.0,3.0,57.0,4759.0,0.0,0.0,2.459016393442623,0.0,27.0,15.0
107.0,8.0,2.0,0.0,6.0,45.0,8037.0,0.0,12.5,5.607476635514018,0.0,27.0,15.0
122.0,8.0,3.0,1.0,5.0,62.0,5786.0,1.0,0.0,4.098360655737705,0.0,28.0,15.0
107.0,8.0,2.0,0.0,6.0,47.0,8037.0,1.0,12.5,5.607476635514018,0.0,28.0,15.0
122.0,9.0,3.0,0.0,6.0,66.0,8747.0,0.0,0.0,4.918032786885246,0.0,29.0,15.0
107.0,8.0,2.0,1.0,6.0,49.0,8037.0,0.0,12.5,5.607476635514018,0.0,29.0,15.0
122.0,9.0,3.0,0.0,6.0,68.0,8747.0,0.0,0.0,4.918032786885246,0.0,30.0,15.0
107.0,8.0,2.0,1.0,6.0,50.0,8037.0,0.0,12.5,5.607476635514018,0.0,30.0,15.0
122.0,9.0,3.0,1.0,6.0,70.0,8747.0,0.0,0.0,4.918032786885246,1.0,31.0,15.0
107.0,8.0,2.0,2.0,6.0,52.0,8037.0,0.0,12.5,5.607476635514018,1.0,31.0,15.0
122.0,9.0,3.0,2.0,6.0,70.0,8747.0,0.0,0.0,4.918032786885246,1.0,32.0,15.0
107.0,9.0,2.0,2.0,7.0,55.0,8788.0,0.0,12.5,6.5420560747663545,1.0,32.0,15.0
122.0,9.0,3.0,2.0,6.0,73.0,8747.0,0.0,0.0,4.918032786885246,0.0,33.0,15.0
107.0,11.0,2.0,1.0,9.0,58.0,9962.0,0.0,12.5,8.411214953271028,0.0,33.0,15.0
122.0,11.0,3.0,0.0,8.0,78.0,9960.0,0.0,0.0,6.557377049180328,0.0,34.0,15.0
107.0,11.0,2.0,1.0,9.0,60.0,9962.0,0.0,12.5,8.411214953271028,0.0,34.0,15.0
122.0,11.0,3.0,1.0,8.0,81.0,9960.0,1.0,0.0,6.557377049180328,0.0,35.0,15.0
107.0,12.0,2.0,0.0,10.0,63.0,10406.0,1.0,12.5,9.345794392523365,0.0,35.0,15.0
122.0,11.0,3.0,1.0,8.0,83.0,9960.0,1.0,0.0,6.557377049180328,0.0,36.0,15.0
107.0,12.0,2.0,1.0,10.0,65.0,10406.0,1.0,12.5,9.345794392523365,0.0,36.0,15.0
122.0,12.0,3.0,1.0,9.0,86.0,10656.0,1.0,0.0,7.377049180327869,0.0,37.0,15.0
107.0,12.0,2.0,2.0,10.0,67.0,10406.0,1.0,12.5,9.345794392523365,0.0,37.0,15.0
122.0,13.0,3.0,1.0,10.0,89.0,10885.0,1.0,0.0,8.19672131147541,1.0,38.0,15.0
107.0,12.0,2.0,2.0,10.0,69.0,10406.0,1.0,12.5,9.345794392523365,1.0,38.0,15.0
122.0,13.0,3.0,2.0,10.0,89.0,10885.0,1.0,0.0,8.19672131147541,1.0,39.0,15.0
107.0,14.0,2.0,1.0,12.0,72.0,11402.0,1.0,12.5,11.214953271028037,1.0,39.0,15.0
122.0,13.0,3.0,2.0,10.0,92.0,10885.0,1.0,0.0,8.19672131147541,0.0,40.0,15.0
107.0,14.0,2.0,2.0,12.0,73.0,11402.0,1.0,12.5,11.214953271028037,0.0,40.0,15.0
122.0,14.0,2.0,1.0,12.0,96.0,12193.0,0.0,0.0,9.836065573770492,0.0,41.0,15.0
107.0,15.0,2.0,1.0,13.0,76.0,11962.0,0.0,12.5,12.149532710280374,0.0,41.0,15.0
122.0,16.0,3.0,1.0,13.0,100.0,12932.0,0.0,0.0,10.655737704918032,0.0,42.0,15.0
107.0,17.0,2.0,0.0,15.0,79.0,13298.0,0.0,12.5,14.018691588785046,0.0,42.0,15.0
122.0,17.0,3.0,0.0,14.0,103.0,13246.0,0.0,0.0,11.475409836065573,0.0,43.0,15.0
107.0,17.0,2.0,0.0,15.0,81.0,13298.0,0.0,12.5,14.018691588785046,0.0,43.0,15.0
122.0,17.0,3.0,1.0,14.0,105.0,13246.0,0.0,0.0,11.475409836065573,0.0,44.0,15.0
107.0,18.0,2.0,0.0,16.0,84.0,13843.0,0.0,12.5,14.953271028037381,0.0,44.0,15.0
122.0,17.0,3.0,1.0,14.0,107.0,13246.0,1.0,0.0,11.475409836065573,1.0,45.0,15.0
107.0,18.0,2.0,0.0,16.0,85.0,13843.0,1.0,12.5,14.953271028037381,1.0,45.0,15.0
122.0,17.0,3.0,1.0,14.0,107.0,13246.0,0.0,0.0,11.475409836065573,1.0,46.0,15.0
107.0,19.0,2.0,1.0,17.0,88.0,14383.0,0.0,12.5,15.887850467289718,1.0,46.0,15.0
122.0,18.0,3.0,0.0,15.0,110.0,13758.0,0.0,0.0,12.295081967213115,0.0,47.0,15.0
107.0,19.0,2.0,1.0,17.0,89.0,14383.0,0.0,12.5,15.887850467289718,0.0,47.0,15.0
122.0,18.0,3.0,2.0,15.0,113.0,13758.0,0.0,0.0,12.295081967213115,0.0,48.0,15.0
107.0,19.0,2.0,2.0,17.0,91.0,14383.0,0.0,12.5,15.887850467289718,0.0,48.0,15.0
122.0,18.0,3.0,2.0,15.0,115.0,13758.0,0.0,0.0,12.295081967213115,0.0,49.0,15.0
107.0,20.0,2.0,1.0,18.0,94.0,15294.0,0.0,12.5,16.822429906542055,0.0,49.0,15.0
122.0,20.0,3.0,1.0,17.0,120.0,14763.0,0.0,0.0,13.934426229508196,0.0,50.0,15.0
107.0,22.0,2.0,0.0,20.0,97.0,17046.0,0.0,12.5,18.69158878504673,0.0,50.0,15.0
122.0,21.0,3.0,0.0,18.0,124.0,15618.0,0.0,0.0,14.754098360655737,0.0,51.0,15.0
107.0,22.0,2.0,0.0,20.0,98.0,17046.0,0.0,12.5,18.69158878504673,0.0,51.0,15.0
122.0,21.0,3.0,0.0,18.0,126.0,15618.0,0.0,0.0,14.754098360655737,1.0,52.0,15.0
107.0,22.0,2.0,0.0,20.0,100.0,17046.0,0.0,12.5,18.69158878504673,1.0,52.0,15.0
122.0,21.0,3.0,1.0,18.0,126.0,15618.0,0.0,0.0,14.754098360655737,1.0,53.0,15.0
107.0,22.0,2.0,2.0,20.0,101.0,17046.0,0.0,12.5,18.69158878504673,1.0,53.0,15.0
122.0,21.0,3.0,1.0,18.0,128.0,15618.0,0.0,0.0,14.754098360655737,0.0,54.0,15.0
107.0,22.0,2.0,2.0,20.0,102.0,17046.0,0.0,12.5,18.69158878504673,0.0,54.0,15.0
122.0,22.0,3.0,0.0,19.0,132.0,15898.0,0.0,0.0,15.573770491803279,0.0,55.0,15.0
107.0,22.0,2.0,2.0,20.0,103.0,17046.0,0.0,12.5,18.69158878504673,0.0,55.0,15.0
122.0,22.0,3.0,0.0,19.0,134.0,15898.0,1.0,0.0,15.573770491803279,0.0,56.0,15.0
107.0,23.0,2.0,1.0,21.0,105.0,17250.0,1.0,12.5,19.626168224299064,0.0,56.0,15.0
122.0,22.0,3.0,1.0,19.0,136.0,15898.0,1.0,0.0,15.573770491803279,0.0,57.0,15.0
107.0,23.0,2.0,1.0,21.0,106.0,17250.0,1.0,12.5,19.626168224299064,0.0,57.0,15.0
122.0,23.0,3.0,2.0,20.0,140.0,16241.0,0.0,0.0,16.39344262295082,0.0,58.0,15.0
107.0,24.0,2.0,1.0,22.0,109.0,17694.0,0.0,12.5,20.5607476635514,0.0,58.0,15.0
122.0,24.0,3.0,1.0,21.0,143.0,17216.0,0.0,0.0,17.21311475409836,1.0,59.0,15.0
107.0,24.0,2.0,2.0,22.0,110.0,17694.0,0.0,12.5,20.5607476635514,1.0,59.0,15.0
122.0,24.0,3.0,2.0,21.0,143.0,17216.0,1.0,0.0,17.21311475409836,1.0,60.0,15.0
107.0,24.0,2.0,2.0,22.0,112.0,17694.0,1.0,12.5,20.5607476635514,1.0,60.0,15.0
122.0,24.0,3.0,2.0,21.0,146.0,17216.0,1.0,0.0,17.21311475409836,0.0,61.0,15.0
107.0,25.0,2.0,1.0,23.0,115.0,18222.0,1.0,12.5,21.49532710280374,0.0,61.0,15.0
122.0,25.0,3.0,2.0,22.0,149.0,18114.0,0.0,0.0,18.0327868852459,0.0,62.0,15.0
107.0,25.0,2.0,2.0,23.0,116.0,18222.0,0.0,12.5,21.49532710280374,0.0,62.0,15.0
122.0,26.0,3.0,1.0,23.0,152.0,18866.0,0.0,0.0,18.852459016393443,0.0,63.0,15.0
107.0,26.0,2.0,1.0,24.0,118.0,18719.0,0.0,12.5,22.429906542056074,0.0,63.0,15.0
122.0,27.0,3.0,0.0,24.0,156.0,19571.0,1.0,0.0,19.672131147540984,0.0,64.0,15.0
107.0,27.0,2.0,2.0,25.0,121.0,19103.0,1.0,12.5,23.364485981308412,0.0,64.0,15.0
122.0,27.0,2.0,0.0,25.0,159.0,20371.0,1.0,0.0,20.491803278688526,0.0,65.0,15.0
107.0,28.0,2.0,2.0,26.0,124.0,19784.0,1.0,12.5,24.299065420560748,0.0,65.0,15.0
122.0,28.0,3.0,0.0,25.0,161.0,20371.0,1.0,0.0,20.491803278688526,1.0,66.0,15.0
107.0,29.0,2.0,1.0,27.0,127.0,20128.0,1.0,12.5,25.233644859813083,1.0,66.0,15.0
122.0,28.0,3.0,1.0,25.0,161.0,20371.0,1.0,0.0,20.491803278688526,1.0,67.0,15.0
107.0,29.0,2.0,1.0,27.0,128.0,20128.0,1.0,12.5,25.233644859813083,1.0,67.0,15.0
122.0,28.0,3.0,1.0,25.0,164.0,20371.0,1.0,0.0,20.491803278688526,0.0,68.0,15.0
107.0,29.0,2.0,1.0,27.0,129.0,20128.0,1.0,12.5,25.233644859813083,0.0,68.0,15.0
122.0,28.0,3.0,2.0,25.0,166.0,20371.0,0.0,0.0,20.491803278688526,0.0,69.0,15.0
107.0,29.0,2.0,2.0,27.0,130.0,20128.0,0.0,12.5,25.233644859813083,0.0,69.0,15.0
122.0,29.0,3.0,2.0,26.0,170.0,21116.0,1.0,0.0,21.311475409836063,0.0,70.0,15.0
107.0,30.0,2.0,1.0,28.0,133.0,21100.0,1.0,12.5,26.168224299065418,0.0,70.0,15.0
122.0,29.0,3.0,2.0,26.0,173.0,21116.0,0.0,0.0,21.311475409836063,0.0,71.0,15.0
107.0,30.0,2.0,2.0,28.0,135.0,21100.0,0.0,12.5,26.168224299065418,0.0,71.0,15.0
122.0,30.0,3.0,2.0,27.0,176.0,21799.0,1.0,0.0,22.131147540983605,0.0,72.0,15.0
107.0,30.0,2.0,2.0,28.0,137.0,21100.0,1.0,12.5,26.168224299065418,0.0,72.0,15.0
122.0,32.0,3.0,0.0,29.0,179.0,23146.0,1.0,0.0,23.770491803278688,1.0,73.0,15.0
107.0,31.0,2.0,2.0,29.0,139.0,21392.0,1.0,12.5,27.102803738317753,1.0,73.0,15.0
122.0,32.0,3.0,1.0,29.0,179.0,23146.0,0.0,0.0,23.770491803278688,1.0,74.0,15.0
107.0,32.0,2.0,1.0,30.0,142.0,22193.0,0.0,12.5,28.037383177570092,1.0,74.0,15.0
122.0,32.0,3.0,1.0,29.0,182.0,23146.0,0.0,0.0,23.770491803278688,0.0,75.0,15.0
107.0,33.0,2.0,1.0,31.0,145.0,23112.0,0.0,12.5,28.971962616822427,0.0,75.0,15.0
122.0,32.0,3.0,1.0,29.0,185.0,23146.0,0.0,0.0,23.770491803278688,0.0,76.0,15.0
107.0,34.0,2.0,0.0,32.0,148.0,23867.0,0.0,12.5,29.906542056074763,0.0,76.0,15.0
122.0,32.0,2.0,2.0,30.0,188.0,24065.0,0.0,0.0,24.59016393442623,0.0,77.0,15.0
107.0,34.0,2.0,1.0,32.0,150.0,23867.0,0.0,12.5,29.906542056074763,0.0,77.0,15.0
122.0,34.0,3.0,1.0,31.0,190.0,24433.0,1.0,0.0,25.40983606557377,0.0,78.0,15.0
107.0,34.0,2.0,1.0,32.0,152.0,23867.0,1.0,12.5,29.906542056074763,0.0,78.0,15.0
122.0,34.0,3.0,1.0,31.0,193.0,24433.0,0.0,0.0,25.40983606557377,0.0,79.0,15.0
107.0,35.0,2.0,0.0,33.0,155.0,24646.0,0.0,12.5,30.8411214953271,0.0,79.0,15.0
122.0,34.0,3.0,1.0,31.0,194.0,24433.0,0.0,0.0,25.40983606557377,1.0,80.0,15.0
107.0,35.0,2.0,1.0,33.0,156.0,24646.0,0.0,12.5,30.8411214953271,1.0,80.0,15.0
122.0,34.0,3.0,2.0,31.0,194.0,24433.0,0.0,0.0,25.40983606557377,1.0,81.0,15.0
107.0,35.0,2.0,1.0,33.0,158.0,24646.0,0.0,12.5,30.8411214953271,1.0,81.0,15.0
122.0,34.0,3.0,2.0,31.0,195.0,24433.0,0.0,0.0,25.40983606557377,0.0,82.0,15.0
107.0,36.0,2.0,0.0,34.0,161.0,25065.0,0.0,12.5,31.775700934579437,0.0,82.0,15.0
122.0,34.0,3.0,3.0,31.0,198.0,24433.0,0.0,0.0,25.40983606557377,0.0,83.0,15.0
107.0,36.0,2.0,0.0,34.0,163.0,25065.0,0.0,12.5,31.775700934579437,0.0,83.0,15.0
122.0,34.0,3.0,3.0,31.0,201.0,24433.0,0.0,0.0,25.40983606557377,0.0,84.0,15.0
107.0,36.0,2.0,0.0,34.0,165.0,25065.0,0.0,12.5,31.775700934579437,0.0,84.0,15.0
122.0,36.0,3.0,2.0,33.0,206.0,25483.0,0.0,0.0,27.049180327868854,0.0,85.0,15.0
107.0,36.0,2.0,2.0,34.0,167.0,25065.0,0.0,12.5,31.775700934579437,0.0,85.0,15.0
122.0,37.0,3.0,2.0,34.0,209.0,26190.0,0.0,0.0,27.86885245901639,0.0,86.0,15.0
107.0,37.0,2.0,1.0,35.0,169.0,25838.0,0.0,12.5,32.71028037383177,0.0,86.0,15.0
122.0,37.0,3.0,2.0,34.0,210.0,26190.0,0.0,0.0,27.86885245901639,1.0,87.0,15.0
107.0,38.0,2.0,1.0,36.0,171.0,26789.0,0.0,12.5,33.64485981308411,1.0,87.0,15.0
122.0,37.0,3.0,2.0,34.0,210.0,26190.0,1.0,0.0,27.86885245901639,1.0,88.0,15.0
107.0,38.0,2.0,1.0,36.0,172.0,26789.0,1.0,12.5,33.64485981308411,1.0,88.0,15.0
122.0,38.0,3.0,1.0,35.0,213.0,26943.0,1.0,0.0,28.688524590163933,0.0,89.0,15.0
107.0,38.0,2.0,1.0,36.0,174.0,26789.0,1.0,12.5,33.64485981308411,0.0,89.0,15.0
122.0,38.0,3.0,1.0,35.0,215.0,26943.0,0.0,0.0,28.688524590163933,0.0,90.0,15.0
107.0,38.0,2.0,2.0,36.0,176.0,26789.0,0.0,12.5,33.64485981308411,0.0,90.0,15.0
122.0,38.0,3.0,2.0,35.0,217.0,26943.0,1.0,0.0,28.688524590163933,0.0,91.0,15.0
107.0,39.0,2.0,1.0,37.0,178.0,27349.0,1.0,12.5,34.57943925233645,0.0,91.0,15.0
122.0,39.0,3.0,3.0,36.0,220.0,27544.0,1.0,0.0,29.508196721311474,0.0,92.0,15.0
107.0,40.0,2.0,0.0,38.0,180.0,28144.0,1.0,12.5,35.51401869158878,0.0,92.0,15.0
122.0,39.0,3.0,3.0,36.0,223.0,27544.0,1.0,0.0,29.508196721311474,0.0,93.0,15.0
107.0,40.0,2.0,1.0,38.0,182.0,28144.0,1.0,12.5,35.51401869158878,0.0,93.0,15.0
122.0,39.0,3.0,3.0,36.0,225.0,27544.0,1.0,0.0,29.508196721311474,1.0,94.0,15.0
107.0,40.0,2.0,2.0,38.0,183.0,28144.0,1.0,12.5,35.51401869158878,1.0,94.0,15.0
122.0,39.0,3.0,3.0,36.0,225.0,27544.0,1.0,0.0,29.508196721311474,1.0,95.0,15.0
107.0,40.0,2.0,2.0,38.0,185.0,28144.0,1.0,12.5,35.51401869158878,1.0,95.0,15.0
122.0,39.0,3.0,3.0,36.0,228.0,27544.0,0.0,0.0,29.508196721311474,0.0,96.0,15.0
107.0,41.0,2.0,1.0,39.0,188.0,28345.0,0.0,12.5,36.44859813084112,0.0,96.0,15.0
122.0,39.0,3.0,3.0,36.0,229.0,27544.0,1.0,0.0,29.508196721311474,0.0,97.0,15.0
107.0,41.0,2.0,1.0,39.0,189.0,28345.0,1.0,12.5,36.44859813084112,0.0,97.0,15.0
122.0,41.0,3.0,2.0,38.0,233.0,28846.0,1.0,0.0,31.147540983606557,0.0,98.0,15.0
107.0,41.0,2.0,1.0,39.0,190.0,28345.0,1.0,12.5,36.44859813084112,0.0,98.0,15.0
122.0,42.0,3.0,2.0,39.0,237.0,29770.0,0.0,0.0,31.967213114754102,0.0,99.0,15.0
107.0,41.0,2.0,2.0,39.0,191.0,28345.0,0.0,12.5,36.44859813084112,0.0,99.0,15.0
122.0,42.0,3.0,2.0,39.0,240.0,29770.0,0.0,0.0,31.967213114754102,0.0,100.0,15.0
107.0,42.0,2.0,2.0,40.0,194.0,28846.0,0.0,12.5,37.38317757009346,0.0,100.0,15.0
122.0,42.0,3.0,3.0,39.0,242.0,29770.0,1.0,0.0,31.967213114754102,1.0,101.0,15.0
107.0,43.0,2.0,1.0,41.0,197.0,29500.0,1.0,12.5,38.31775700934579,1.0,101.0,15.0
122.0,42.0,3.0,3.0,39.0,242.0,29770.0,0.0,0.0,31.967213114754102,1.0,102.0,15.0
107.0,43.0,2.0,1.0,41.0,199.0,29500.0,0.0,12.5,38.31775700934579,1.0,102.0,15.0
122.0,42.0,3.0,3.0,39.0,245.0,29770.0,0.0,0.0,31.967213114754102,0.0,103.0,15.0
107.0,43.0,2.0,1.0,41.0,201.0,29500.0,0.0,12.5,38.31775700934579,0.0,103.0,15.0
122.0,43.0,3.0,3.0,40.0,248.0,30293.0,1.0,0.0,32.78688524590164,0.0,104.0,15.0
107.0,44.0,2.0,1.0,42.0,203.0,30378.0,1.0,12.5,39.25233644859813,0.0,104.0,15.0
122.0,44.0,3.0,3.0,41.0,252.0,30655.0,0.0,0.0,33.60655737704918,0.0,105.0,15.0
107.0,45.0,2.0,1.0,43.0,206.0,30825.0,0.0,12.5,40.18691588785047,0.0,105.0,15.0
122.0,45.0,3.0,2.0,42.0,256.0,31562.0,0.0,0.0,34.42622950819672,0.0,106.0,15.0
107.0,45.0,2.0,1.0,43.0,207.0,30825.0,0.0,12.5,40.18691588785047,0.0,106.0,15.0
122.0,45.0,3.0,2.0,42.0,258.0,31562.0,0.0,0.0,34.42622950819672,0.0,107.0,15.0
107.0,46.0,2.0,1.0,44.0,210.0,31134.0,0.0,12.5,41.1214953271028,0.0,107.0,15.0
122.0,45.0,3.0,3.0,42.0,261.0,31562.0,0.0,0.0,34.42622950819672,1.0,108.0,15.0
107.0,46.0,2.0,1.0,44.0,212.0,31134.0,0.0,12.5,41.1214953271028,1.0,108.0,15.0
122.0,45.0,3.0,3.0,42.0,261.0,31562.0,0.0,0.0,34.42622950819672,1.0,109.0,15.0
107.0,46.0,2.0,1.0,44.0,214.0,31134.0,0.0,12.5,41.1214953271028,1.0,109.0,15.0
122.0,45.0,3.0,3.0,42.0,264.0,31562.0,0.0,0.0,34.42622950819672,0.0,110.0,15.0
107.0,46.0,2.0,1.0,44.0,216.0,31134.0,0.0,12.5,41.1214953271028,0.0,110.0,15.0
122.0,45.0,3.0,3.0,42.0,267.0,31562.0,0.0,0.0,34.42622950819672,0.0,111.0,15.0
107.0,47.0,2.0,1.0,45.0,218.0,32126.0,0.0,12.5,42.05607476635514,0.0,111.0,15.0
122.0,46.0,3.0,2.0,43.0,270.0,32008.0,1.0,0.0,35.24590163934426,0.0,112.0,15.0
107.0,47.0,2.0,1.0,45.0,220.0,32126.0,1.0,12.5,42.05607476635514,0.0,112.0,15.0
96.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,71.42857142857143,0.0,0.0,0.0,8.0
122.0,47.0,3.0,2.0,44.0,273.0,32823.0,1.0,0.0,36.0655737704918,0.0,113.0,15.0
107.0,47.0,2.0,1.0,45.0,221.0,32126.0,1.0,12.5,42.05607476635514,0.0,113.0,15.0
96.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,71.42857142857143,0.0,0.0,1.0,8.0
122.0,48.0,3.0,3.0,45.0,277.0,33580.0,1.0,0.0,36.885245901639344,0.0,114.0,15.0
107.0,48.0,2.0,0.0,46.0,223.0,32840.0,1.0,12.5,42.99065420560748,0.0,114.0,15.0
96.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,71.42857142857143,0.0,0.0,2.0,8.0
122.0,48.0,3.0,3.0,45.0,280.0,33580.0,1.0,0.0,36.885245901639344,1.0,115.0,15.0
107.0,48.0,2.0,0.0,46.0,224.0,32840.0,1.0,12.5,42.99065420560748,1.0,115.0,15.0
96.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,71.42857142857143,0.0,1.0,3.0,8.0
122.0,48.0,3.0,3.0,45.0,280.0,33580.0,0.0,0.0,36.885245901639344,1.0,116.0,15.0
107.0,48.0,2.0,1.0,46.0,226.0,32840.0,0.0,12.5,42.99065420560748,1.0,116.0,15.0
96.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,71.42857142857143,0.0,1.0,4.0,8.0
122.0,49.0,3.0,2.0,46.0,284.0,34147.0,0.0,0.0,37.704918032786885,0.0,117.0,15.0
107.0,48.0,2.0,2.0,46.0,226.0,32840.0,0.0,12.5,42.99065420560748,0.0,117.0,15.0
96.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,71.42857142857143,0.0,0.0,5.0,8.0
122.0,50.0,3.0,2.0,47.0,288.0,34747.0,1.0,0.0,38.52459016393443,0.0,118.0,15.0
107.0,48.0,2.0,2.0,46.0,228.0,32840.0,1.0,12.5,42.99065420560748,0.0,118.0,15.0
