ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate
34,what,2020-08-10,2020-08-17,33.0,486.0,Normal,0,1,,,Not Started,7,1,3,2024-05-16
35,pick,2020-08-19,2020-08-26,34.0,442.0,Normal,0,1,,,Not Started,7,1,1,2024-05-16
36,successful,2020-08-28,2020-08-31,35.0,681.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
37,within,2020-08-31,2020-09-08,36.0,847.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
38,improve,2020-09-10,2020-09-14,37.0,512.0,Normal,0,1,,,Not Started,4,1,1,2024-05-16
39,understand,2020-09-16,2020-09-21,38.0,232.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
40,later,2020-09-22,2020-09-24,39.0,867.0,Normal,0,1,,,Not Started,3,1,3,2024-05-16
41,money,2020-09-24,2020-09-29,40.0,943.0,Normal,0,1,,,Not Started,5,1,1,2024-05-16
42,happen,2020-09-29,2020-09-30,41.0,846.0,Normal,0,1,,,Not Started,2,1,2,2024-05-16
43,strong,2020-02-02,2020-02-13,,2641.0,Critical,0,1,,,Not Started,11,1,5,2024-05-16
44,every,2020-02-14,2020-02-22,43.0,787.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
45,individual,2020-02-23,2020-02-25,44.0,650.0,Normal,0,1,,,Not Started,3,1,2,2024-05-16
46,commercial,2020-02-25,2020-02-29,45.0,475.0,Normal,0,1,,,Not Started,5,1,2,2024-05-16
47,lose,2020-03-02,2020-03-05,46.0,229.0,Normal,0,1,,,Not Started,4,1,3,2024-05-16
48,doctor,2020-03-05,2020-03-06,47.0,903.0,Normal,0,1,,,Not Started,2,1,4,2024-05-16
49,future,2020-03-08,2020-03-16,48.0,267.0,Normal,0,1,,,Not Started,8,1,2,2024-05-16
50,box,2020-03-18,2020-03-26,49.0,898.0,Normal,0,1,,,Not Started,8,1,2,2024-05-16
51,collection,2020-03-26,2020-03-27,50.0,705.0,Normal,0,1,,,Not Started,2,1,4,2024-05-16
52,push,2020-03-29,2020-04-04,51.0,683.0,Normal,0,1,,,Not Started,7,1,4,2024-05-16
53,close,2020-04-06,2020-04-07,52.0,594.0,Normal,0,1,,,Not Started,2,1,2,2024-05-16
54,need,2020-04-07,2020-04-11,53.0,368.0,Normal,0,1,,,Not Started,5,1,3,2024-05-16
55,population,2020-04-12,2020-04-18,54.0,289.0,Normal,0,1,,,Not Started,7,1,1,2024-05-16
56,material,2020-04-20,2020-04-22,55.0,753.0,Normal,0,1,,,Not Started,3,1,2,2024-05-16
57,trial,2020-04-22,2020-04-28,56.0,817.0,Normal,0,1,,,Not Started,6,1,1,2024-05-16
58,stock,2020-04-30,2020-05-08,57.0,907.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
59,little,2020-05-08,2020-05-15,58.0,757.0,Normal,0,1,,,Not Started,7,1,4,2024-05-16
60,leave,2020-05-15,2020-05-18,59.0,567.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
61,three,2020-05-20,2020-05-28,60.0,573.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
62,everything,2020-05-30,2020-06-03,61.0,404.0,Normal,0,1,,,Not Started,4,1,3,2024-05-16
63,anything,2020-06-03,2020-06-04,62.0,205.0,Normal,0,1,,,Not Started,2,1,1,2024-05-16
64,treatment,2020-06-04,2020-06-09,63.0,261.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
65,effect,2020-06-09,2020-06-11,64.0,390.0,Normal,0,1,,,Not Started,3,1,2,2024-05-16
66,change,2020-06-12,2020-06-16,65.0,272.0,Normal,0,1,,,Not Started,4,1,1,2024-05-16
67,technology,2020-06-18,2020-06-26,66.0,944.0,Normal,0,1,,,Not Started,8,1,1,2024-05-16
68,lawyer,2020-06-28,2020-06-30,67.0,614.0,Normal,0,1,,,Not Started,3,1,3,2024-05-16
69,industry,2020-06-30,2020-07-08,68.0,290.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
70,side,2020-07-10,2020-07-11,69.0,903.0,Normal,0,1,,,Not Started,2,1,1,2024-05-16
71,investment,2020-07-11,2020-07-17,70.0,505.0,Normal,0,1,,,Not Started,6,1,4,2024-05-16
72,what,2020-07-19,2020-07-22,71.0,759.0,Normal,0,1,,,Not Started,4,1,3,2024-05-16
73,show,2020-07-22,2020-07-30,72.0,392.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
74,attention,2020-08-01,2020-08-03,73.0,393.0,Normal,0,1,,,Not Started,2,1,3,2024-05-16
75,ability,2020-08-05,2020-08-13,74.0,882.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
76,put,2020-08-15,2020-08-17,75.0,579.0,Normal,0,1,,,Not Started,2,1,2,2024-05-16
77,serious,2020-08-17,2020-08-19,76.0,729.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
78,improve,2020-08-20,2020-08-25,77.0,477.0,Normal,0,1,,,Not Started,5,1,1,2024-05-16
79,civil,2020-08-27,2020-09-03,78.0,984.0,Normal,0,1,,,Not Started,7,1,3,2024-05-16
80,recent,2020-09-03,2020-09-11,79.0,720.0,Normal,0,1,,,Not Started,8,1,1,2024-05-16
81,sense,2020-09-13,2020-09-14,80.0,767.0,Normal,0,1,,,Not Started,2,1,2,2024-05-16
82,local,2020-09-16,2020-09-21,81.0,581.0,Normal,0,1,,,Not Started,5,1,2,2024-05-16
83,rather,2020-09-22,2020-09-24,82.0,210.0,Normal,0,1,,,Not Started,3,1,3,2024-05-16
84,once,2020-09-25,2020-09-29,83.0,891.0,Normal,0,1,,,Not Started,4,1,3,2024-05-16
85,bed,2020-02-05,2020-02-24,,2961.0,Critical,0,1,,,Not Started,17,1,6,2024-05-16
86,person,2020-02-26,2020-03-03,85.0,696.0,Normal,0,1,,,Not Started,6,1,1,2024-05-16
87,seem,2020-03-05,2020-03-09,86.0,405.0,Normal,0,1,,,Not Started,4,1,2,2024-05-16
88,religious,2020-03-11,2020-03-18,87.0,738.0,Normal,0,1,,,Not Started,7,1,3,2024-05-16
89,because,2020-03-18,2020-03-21,88.0,280.0,Normal,0,1,,,Not Started,4,1,2,2024-05-16
90,remember,2020-03-22,2020-03-26,89.0,975.0,Normal,0,1,,,Not Started,5,1,1,2024-05-16
91,hundred,2020-03-26,2020-03-28,90.0,752.0,Normal,0,1,,,Not Started,3,1,1,2024-05-16
92,million,2020-03-28,2020-04-06,91.0,753.0,Normal,0,1,,,Not Started,8,1,1,2024-05-16
93,first,2020-04-06,2020-04-14,92.0,707.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
94,treat,2020-04-16,2020-04-21,93.0,601.0,Normal,0,1,,,Not Started,5,1,3,2024-05-16
95,something,2020-04-21,2020-04-27,94.0,924.0,Normal,0,1,,,Not Started,6,1,2,2024-05-16
96,nor,2020-04-28,2020-05-02,95.0,523.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
97,able,2020-05-02,2020-05-11,96.0,815.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
98,that,2020-05-13,2020-05-18,97.0,600.0,Normal,0,1,,,Not Started,5,1,3,2024-05-16
99,herself,2020-05-18,2020-05-22,98.0,477.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
100,own,2020-05-23,2020-05-26,99.0,753.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
101,serve,2020-05-26,2020-05-30,100.0,449.0,Normal,0,1,,,Not Started,5,1,1,2024-05-16
102,necessary,2020-05-30,2020-06-01,101.0,656.0,Normal,0,1,,,Not Started,2,1,4,2024-05-16
103,doctor,2020-06-01,2020-06-08,102.0,952.0,Normal,0,1,,,Not Started,7,1,3,2024-05-16
104,yeah,2020-06-09,2020-06-11,103.0,264.0,Normal,0,1,,,Not Started,3,1,3,2024-05-16
105,child,2020-06-11,2020-06-15,104.0,611.0,Normal,0,1,,,Not Started,4,1,4,2024-05-16
106,wall,2020-06-16,2020-06-20,105.0,705.0,Normal,0,1,,,Not Started,5,1,3,2024-05-16
107,war,2020-06-22,2020-06-24,106.0,881.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
108,effort,2020-06-24,2020-07-02,107.0,928.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
109,image,2020-07-02,2020-07-09,108.0,425.0,Normal,0,1,,,Not Started,7,1,2,2024-05-16
110,black,2020-07-09,2020-07-16,109.0,398.0,Normal,0,1,,,Not Started,7,1,4,2024-05-16
111,best,2020-07-16,2020-07-18,110.0,395.0,Normal,0,1,,,Not Started,3,1,4,2024-05-16
112,begin,2020-07-18,2020-07-27,111.0,680.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
113,west,2020-07-29,2020-08-03,112.0,261.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
114,field,2020-08-05,2020-08-10,113.0,511.0,Normal,0,1,,,Not Started,5,1,2,2024-05-16
115,early,2020-08-10,2020-08-14,114.0,556.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
116,food,2020-08-15,2020-08-24,115.0,201.0,Normal,0,1,,,Not Started,8,1,4,2024-05-16
117,act,2020-08-25,2020-09-02,116.0,672.0,Normal,0,1,,,Not Started,8,1,3,2024-05-16
118,alone,2020-09-03,2020-09-05,117.0,817.0,Normal,0,1,,,Not Started,3,1,2,2024-05-16
119,yeah,2020-09-05,2020-09-10,118.0,492.0,Normal,0,1,,,Not Started,5,1,4,2024-05-16
120,final,2020-09-10,2020-09-14,119.0,701.0,Normal,0,1,,,Not Started,4,1,3,2024-05-16
121,so,2020-09-14,2020-09-19,120.0,494.0,Normal,0,1,,,Not Started,6,1,4,2024-05-16
122,available,2020-09-20,2020-09-26,121.0,505.0,Normal,0,1,,,Not Started,7,1,4,2024-05-16
123,green,2020-01-29,2020-02-06,,2008.0,Critical,0,2,,,Not Started,9,1,7,2024-05-16
124,light,2020-02-08,2020-02-12,123.0,750.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
125,black,2020-02-14,2020-02-21,124.0,792.0,Normal,0,2,,,Not Started,8,1,4,2024-05-16
126,range,2020-02-22,2020-02-28,125.0,330.0,Normal,0,2,,,Not Started,7,1,2,2024-05-16
127,bill,2020-02-28,2020-03-01,126.0,444.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
128,hour,2020-03-01,2020-03-05,127.0,220.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
129,their,2020-03-07,2020-03-08,128.0,560.0,Normal,0,2,,,Not Started,2,1,1,2024-05-16
130,since,2020-03-10,2020-03-11,129.0,734.0,Normal,0,2,,,Not Started,2,1,3,2024-05-16
131,choice,2020-03-11,2020-03-13,130.0,545.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
132,state,2020-03-13,2020-03-14,131.0,540.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
133,himself,2020-03-14,2020-03-16,132.0,911.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
134,oil,2020-03-17,2020-03-18,133.0,859.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
135,when,2020-03-19,2020-03-21,134.0,204.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
136,collection,2020-03-23,2020-03-27,135.0,528.0,Normal,0,2,,,Not Started,5,1,3,2024-05-16
137,maintain,2020-03-29,2020-03-30,136.0,497.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
138,hot,2020-03-30,2020-04-01,137.0,344.0,Normal,0,2,,,Not Started,3,1,4,2024-05-16
139,color,2020-04-02,2020-04-06,138.0,292.0,Normal,0,2,,,Not Started,5,1,3,2024-05-16
140,reveal,2020-04-06,2020-04-07,139.0,919.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
141,concern,2020-04-09,2020-04-10,140.0,755.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
142,issue,2020-04-12,2020-04-17,141.0,419.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
143,news,2020-04-17,2020-04-22,142.0,951.0,Normal,0,2,,,Not Started,6,1,4,2024-05-16
144,contain,2020-04-22,2020-04-24,143.0,560.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
145,style,2020-04-25,2020-05-01,144.0,501.0,Normal,0,2,,,Not Started,7,1,2,2024-05-16
146,president,2020-05-01,2020-05-05,145.0,878.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
147,candidate,2020-05-07,2020-05-14,146.0,992.0,Normal,0,2,,,Not Started,8,1,3,2024-05-16
148,Congress,2020-05-16,2020-05-23,147.0,399.0,Normal,0,2,,,Not Started,8,1,3,2024-05-16
149,future,2020-05-24,2020-05-26,148.0,405.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
150,visit,2020-05-28,2020-05-31,149.0,928.0,Normal,0,2,,,Not Started,4,1,4,2024-05-16
151,authority,2020-05-31,2020-06-02,150.0,237.0,Normal,0,2,,,Not Started,3,1,1,2024-05-16
152,each,2020-06-02,2020-06-07,151.0,225.0,Normal,0,2,,,Not Started,6,1,4,2024-05-16
153,time,2020-06-09,2020-06-15,152.0,590.0,Normal,0,2,,,Not Started,7,1,3,2024-05-16
154,hope,2020-06-16,2020-06-22,153.0,437.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
155,turn,2020-06-23,2020-06-24,154.0,554.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
156,fact,2020-06-24,2020-06-29,155.0,399.0,Normal,0,2,,,Not Started,6,1,3,2024-05-16
157,talk,2020-06-29,2020-07-05,156.0,831.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
158,particularly,2020-07-05,2020-07-07,157.0,222.0,Normal,0,2,,,Not Started,3,1,1,2024-05-16
159,production,2020-07-08,2020-07-12,158.0,457.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
160,easy,2020-07-14,2020-07-17,159.0,964.0,Normal,0,2,,,Not Started,4,1,3,2024-05-16
161,door,2020-07-17,2020-07-20,160.0,217.0,Normal,0,2,,,Not Started,4,1,1,2024-05-16
162,window,2020-07-20,2020-07-21,161.0,699.0,Normal,0,2,,,Not Started,2,1,3,2024-05-16
163,red,2020-07-23,2020-07-24,162.0,954.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
164,nature,2020-07-26,2020-07-27,163.0,350.0,Normal,0,2,,,Not Started,2,1,1,2024-05-16
165,skill,2020-07-27,2020-08-01,164.0,634.0,Normal,0,2,,,Not Started,6,1,3,2024-05-16
166,value,2020-08-03,2020-08-07,165.0,781.0,Normal,0,2,,,Not Started,5,1,2,2024-05-16
167,letter,2020-08-09,2020-08-10,166.0,262.0,Normal,0,2,,,Not Started,2,1,1,2024-05-16
168,continue,2020-08-11,2020-08-16,167.0,831.0,Normal,0,2,,,Not Started,6,1,2,2024-05-16
169,human,2020-08-17,2020-08-22,168.0,341.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
170,hand,2020-08-23,2020-08-26,169.0,795.0,Normal,0,2,,,Not Started,4,1,2,2024-05-16
171,those,2020-08-28,2020-09-03,170.0,853.0,Normal,0,2,,,Not Started,7,1,2,2024-05-16
172,trial,2020-09-04,2020-09-05,171.0,879.0,Normal,0,2,,,Not Started,2,1,3,2024-05-16
173,environment,2020-09-05,2020-09-11,172.0,879.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
174,skin,2020-09-13,2020-09-15,173.0,810.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
175,his,2020-09-15,2020-09-16,174.0,213.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
176,understand,2020-09-16,2020-09-23,175.0,572.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
177,main,2020-09-25,2020-09-28,176.0,725.0,Normal,0,2,,,Not Started,4,1,1,2024-05-16
178,adult,2020-09-29,2020-10-04,177.0,725.0,Normal,0,2,,,Not Started,6,1,4,2024-05-16
179,training,2020-10-05,2020-10-12,178.0,367.0,Normal,0,2,,,Not Started,8,1,3,2024-05-16
180,among,2020-10-12,2020-10-18,179.0,582.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
181,popular,2020-02-01,2020-02-09,,2866.0,Critical,0,2,,,Not Started,9,1,6,2024-05-16
182,smile,2020-02-11,2020-02-13,181.0,698.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
183,stay,2020-02-13,2020-02-18,182.0,923.0,Normal,0,2,,,Not Started,6,1,2,2024-05-16
184,trial,2020-02-19,2020-02-26,183.0,751.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
185,reality,2020-02-27,2020-02-28,184.0,844.0,Normal,0,2,,,Not Started,2,1,1,2024-05-16
186,along,2020-02-28,2020-03-04,185.0,776.0,Normal,0,2,,,Not Started,6,1,4,2024-05-16
187,conference,2020-03-05,2020-03-07,186.0,602.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
188,hope,2020-03-07,2020-03-14,187.0,893.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
189,space,2020-03-15,2020-03-21,188.0,444.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
190,get,2020-03-21,2020-03-26,189.0,384.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
191,report,2020-03-27,2020-03-28,190.0,681.0,Normal,0,2,,,Not Started,2,1,1,2024-05-16
192,race,2020-03-28,2020-04-02,191.0,972.0,Normal,0,2,,,Not Started,6,1,3,2024-05-16
193,military,2020-04-04,2020-04-08,192.0,801.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
194,either,2020-04-09,2020-04-14,193.0,779.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
195,compare,2020-04-15,2020-04-22,194.0,773.0,Normal,0,2,,,Not Started,8,1,3,2024-05-16
196,view,2020-04-22,2020-04-27,195.0,795.0,Normal,0,2,,,Not Started,6,1,3,2024-05-16
197,sure,2020-04-28,2020-04-30,196.0,201.0,Normal,0,2,,,Not Started,3,1,4,2024-05-16
198,south,2020-05-02,2020-05-06,197.0,654.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
199,catch,2020-05-08,2020-05-11,198.0,447.0,Normal,0,2,,,Not Started,4,1,1,2024-05-16
200,if,2020-05-11,2020-05-12,199.0,309.0,Normal,0,2,,,Not Started,2,1,4,2024-05-16
201,them,2020-05-12,2020-05-18,200.0,714.0,Normal,0,2,,,Not Started,7,1,1,2024-05-16
202,daughter,2020-05-20,2020-05-24,201.0,573.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
203,that,2020-05-26,2020-05-29,202.0,302.0,Normal,0,2,,,Not Started,4,1,4,2024-05-16
204,condition,2020-05-31,2020-06-01,203.0,641.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
205,better,2020-06-01,2020-06-03,204.0,724.0,Normal,0,2,,,Not Started,3,1,1,2024-05-16
206,technology,2020-06-04,2020-06-06,205.0,294.0,Normal,0,2,,,Not Started,3,1,2,2024-05-16
207,structure,2020-06-08,2020-06-10,206.0,967.0,Normal,0,2,,,Not Started,3,1,1,2024-05-16
208,campaign,2020-06-11,2020-06-17,207.0,613.0,Normal,0,2,,,Not Started,7,1,2,2024-05-16
209,read,2020-06-17,2020-06-19,208.0,348.0,Normal,0,2,,,Not Started,3,1,4,2024-05-16
210,leg,2020-06-19,2020-06-21,209.0,782.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
211,produce,2020-06-23,2020-06-29,210.0,745.0,Normal,0,2,,,Not Started,7,1,4,2024-05-16
212,without,2020-06-29,2020-06-30,211.0,519.0,Normal,0,2,,,Not Started,2,1,3,2024-05-16
213,together,2020-06-30,2020-07-04,212.0,896.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
214,off,2020-07-06,2020-07-13,213.0,400.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
215,lot,2020-07-14,2020-07-21,214.0,319.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
216,finish,2020-07-23,2020-07-24,215.0,723.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
217,arrive,2020-07-26,2020-07-27,216.0,477.0,Normal,0,2,,,Not Started,2,1,2,2024-05-16
218,color,2020-07-27,2020-08-01,217.0,332.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
219,against,2020-08-02,2020-08-07,218.0,724.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
220,recognize,2020-08-07,2020-08-11,219.0,643.0,Normal,0,2,,,Not Started,5,1,3,2024-05-16
221,behavior,2020-08-11,2020-08-17,220.0,469.0,Normal,0,2,,,Not Started,7,1,2,2024-05-16
222,skill,2020-08-18,2020-08-25,221.0,371.0,Normal,0,2,,,Not Started,8,1,4,2024-05-16
223,ask,2020-08-26,2020-08-31,222.0,486.0,Normal,0,2,,,Not Started,6,1,3,2024-05-16
224,technology,2020-09-01,2020-09-04,223.0,557.0,Normal,0,2,,,Not Started,4,1,3,2024-05-16
225,data,2020-09-05,2020-09-07,224.0,902.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
226,entire,2020-09-08,2020-09-15,225.0,760.0,Normal,0,2,,,Not Started,8,1,1,2024-05-16
227,moment,2020-09-17,2020-09-21,226.0,230.0,Normal,0,2,,,Not Started,5,1,4,2024-05-16
228,ahead,2020-09-22,2020-09-24,227.0,763.0,Normal,0,2,,,Not Started,3,1,3,2024-05-16
229,serve,2020-09-26,2020-10-01,228.0,883.0,Normal,0,2,,,Not Started,6,1,1,2024-05-16
230,item,2021-03-24,2021-04-01,,2642.0,Critical,0,3,,,Not Started,9,1,6,2024-05-16
231,mouth,2021-04-01,2021-04-04,230.0,453.0,Normal,0,3,,,Not Started,4,1,4,2024-05-16
232,save,2021-04-04,2021-04-11,231.0,225.0,Normal,0,3,,,Not Started,8,1,4,2024-05-16
233,my,2021-04-13,2021-04-18,232.0,481.0,Normal,0,3,,,Not Started,6,1,4,2024-05-16
234,realize,2021-04-18,2021-04-23,233.0,691.0,Normal,0,3,,,Not Started,6,1,4,2024-05-16
235,tell,2021-04-25,2021-05-01,234.0,849.0,Normal,0,3,,,Not Started,7,1,3,2024-05-16
236,current,2021-05-02,2021-05-09,235.0,302.0,Normal,0,3,,,Not Started,8,1,1,2024-05-16
237,stay,2021-05-10,2021-05-13,236.0,213.0,Normal,0,3,,,Not Started,4,1,3,2024-05-16
238,bit,2021-05-13,2021-05-19,237.0,610.0,Normal,0,3,,,Not Started,7,1,1,2024-05-16
239,address,2021-05-21,2021-05-24,238.0,220.0,Normal,0,3,,,Not Started,4,1,3,2024-05-16
240,side,2021-05-24,2021-05-26,239.0,887.0,Normal,0,3,,,Not Started,3,1,1,2024-05-16
241,foot,2021-05-26,2021-05-30,240.0,749.0,Normal,0,3,,,Not Started,5,1,2,2024-05-16
242,cost,2021-06-01,2021-06-05,241.0,824.0,Normal,0,3,,,Not Started,5,1,1,2024-05-16
243,card,2021-06-05,2021-06-08,242.0,607.0,Normal,0,3,,,Not Started,4,1,4,2024-05-16
244,score,2021-06-09,2021-06-14,243.0,796.0,Normal,0,3,,,Not Started,6,1,1,2024-05-16
245,food,2021-06-14,2021-06-19,244.0,786.0,Normal,0,3,,,Not Started,6,1,3,2024-05-16
246,alone,2021-06-20,2021-06-22,245.0,613.0,Normal,0,3,,,Not Started,3,1,3,2024-05-16
247,success,2021-06-23,2021-06-29,246.0,349.0,Normal,0,3,,,Not Started,7,1,4,2024-05-16
248,show,2021-07-01,2021-07-07,247.0,608.0,Normal,0,3,,,Not Started,7,1,1,2024-05-16
249,significant,2021-07-09,2021-07-11,248.0,609.0,Normal,0,3,,,Not Started,3,1,1,2024-05-16
250,only,2021-07-12,2021-07-15,249.0,594.0,Normal,0,3,,,Not Started,4,1,3,2024-05-16
251,old,2021-07-15,2021-07-18,250.0,505.0,Normal,0,3,,,Not Started,4,1,1,2024-05-16
252,work,2021-07-20,2021-07-26,251.0,453.0,Normal,0,3,,,Not Started,7,1,1,2024-05-16
253,rock,2021-07-28,2021-08-01,252.0,960.0,Normal,0,3,,,Not Started,5,1,4,2024-05-16
