name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2018-01-11,85.5,59.1,71.2,85.3,59.1,71.1,56,61.2,0,0,0,,0,0,23.3,11.3,13.9,1015.2,80.7,6.2,197.8,17.1,7,,2018-01-11T06:00:33,2018-01-11T20:21:35,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-12,93.3,64.4,75.3,92,64.4,75.2,61.6,67,0.034,100,4.17,rain,0,0,41.4,25.8,344.2,1008.8,81.4,6.2,244.1,20.9,10,,2018-01-12T06:01:29,2018-01-12T20:21:25,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-13,75,57.3,69.6,75,57.3,69.6,54.5,62.3,0.085,100,12.5,rain,0,0,34.4,21.4,299.9,1001.7,72.2,6.2,231,20,9,,2018-01-13T06:02:26,2018-01-13T20:21:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-14,67.7,49.6,58.1,67.7,45.8,57.9,43.2,60,0.167,100,4.17,rain,0,0,35.8,20.8,178.4,1008.8,58.6,6.2,241.6,20.7,9,,2018-01-14T06:03:24,2018-01-14T20:21:00,0.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-15,77.2,47.8,62.1,77.2,45.3,61.8,45.1,56.1,0,0,0,,0,0,27.5,25.3,168.8,1014.7,31.9,6.2,290.9,25.1,9,,2018-01-15T06:04:23,2018-01-15T20:20:44,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-16,76.7,52,63.8,76.7,52,63.8,42.7,49.9,0,0,0,,0,0,24.8,17.2,169.9,1018.1,9,6.2,366.2,31.6,10,,2018-01-16T06:05:22,2018-01-16T20:20:26,0.96,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-17,84.3,48.4,65.6,81.3,46.6,64.9,38.1,48.3,0,0,0,,0,0,15.9,15.2,69.4,1017.2,19.1,6.2,370.5,31.9,10,,2018-01-17T06:06:21,2018-01-17T20:20:07,0,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-18,92.6,47.8,70.9,88.4,47.1,69.6,43.1,44.5,0,0,0,,0,0,17.4,16.1,4.8,1016.8,28.1,6.2,362.8,31.4,10,,2018-01-18T06:07:21,2018-01-18T20:19:45,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-19,99.7,51.9,77,94.5,51.9,75,37.9,30.6,0,0,0,,0,0,20.8,16.6,107.3,1015,4.2,6.2,357.5,30.9,10,,2018-01-19T06:08:22,2018-01-19T20:19:22,0.07,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-20,100.5,56.8,80.7,95,56.8,78.3,37.4,26.7,0,0,0,,0,0,21.7,17.8,72.9,1013.5,32.6,6.2,339.6,29.4,10,,2018-01-20T06:09:23,2018-01-20T20:18:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-21,100.2,55.5,79.9,94.5,55.5,77.7,36.7,28.2,0,0,0,,0,0,20.8,14.3,321.6,1010.6,17.8,6.2,341.8,29.4,10,,2018-01-21T06:10:24,2018-01-21T20:18:30,0.14,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-22,91,59.4,78.2,87.3,59.4,76.8,48.1,38,0,0,0,,0,0,20.4,12.8,298.8,1009.1,87.4,6.2,122.7,10.6,4,,2018-01-22T06:11:26,2018-01-22T20:18:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-23,96.6,69.5,82,93.2,69.5,80.6,51.3,37.4,0.031,100,4.17,rain,0,0,28.6,16.7,337.8,1009.8,79.8,6.2,231.3,20.1,9,,2018-01-23T06:12:28,2018-01-23T20:17:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-24,78.2,64.6,71.4,78.2,64.6,71.4,60.8,70.5,0.317,100,8.33,rain,0,0,27.3,11.6,198,1011.1,86.8,6.2,67.8,5.8,2,,2018-01-24T06:13:30,2018-01-24T20:16:58,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-25,87.5,64.3,75,86.3,64.3,74.9,60.5,64.2,0.015,100,8.33,rain,0,0,15.2,21.9,123.2,1010.2,68.6,6.2,235.5,20.4,10,,2018-01-25T06:14:33,2018-01-25T20:16:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-26,89.2,62.4,75.1,87,62.4,74.9,60.6,64.5,0.006,100,4.17,rain,0,0,17.7,19.6,111.1,1010.7,52.8,6.2,245.7,21.1,10,,2018-01-26T06:15:35,2018-01-26T20:15:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-27,83.8,64.4,74.3,83.6,64.4,74.3,62,68.1,0.01,100,4.17,rain,0,0,18.1,16.8,87.1,1011.7,86.8,6.2,141.7,12.2,5,,2018-01-27T06:16:38,2018-01-27T20:15:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-28,88,70,77.1,88.5,70,77.4,63.5,64.8,0.007,100,4.17,rain,0,0,22.8,18.2,66.2,1012,75,6.2,157.5,13.7,8,,2018-01-28T06:17:41,2018-01-28T20:14:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-29,91.2,59.1,76.3,87.9,59.1,75.3,55.9,56.3,0.014,100,4.17,rain,0,0,13.6,13.2,227.4,1010.5,21.6,6.2,328.3,28.6,10,,2018-01-29T06:18:44,2018-01-29T20:13:50,0.41,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-30,89.2,56.9,71.7,87,56.9,71.4,59.5,70.6,0.232,100,4.17,rain,0,0,24.2,15,248,1005.7,47.6,6,202,17.5,9,,2018-01-30T06:19:47,2018-01-30T20:13:07,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-01-31,75.3,55.2,61.9,75.3,55.2,61.9,47.2,61.9,0.377,100,4.17,rain,0,0,25.7,16.4,149.1,1007.4,79.1,6.2,189.1,16.4,7,,2018-01-31T06:20:50,2018-01-31T20:12:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-01,69.3,46.4,58.2,69.3,42.5,57.5,40.7,54.1,0,0,0,,0,0,25.1,16.5,115,1013.4,54.7,6.2,270.1,23.3,9,,2018-02-01T06:21:53,2018-02-01T20:11:37,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-02,76.4,46,61,76.4,44.8,60.9,46.1,62.7,0,0,0,,0,0,25.3,18.7,89.2,1015.7,59.7,6.2,285.5,24.8,10,,2018-02-02T06:22:56,2018-02-02T20:10:50,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-03,73.5,52.2,63.8,73.5,52.2,63.8,48.8,60.3,0,0,0,,0,0,25.7,15.3,122.3,1019.6,73.4,6.2,168.3,14.5,6,,2018-02-03T06:23:58,2018-02-03T20:10:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-04,78.7,55.1,67,78.7,55.1,67,49.6,57.1,0,0,0,,0,0,17.7,15,77.3,1020.9,45.8,6.2,290.3,25.1,10,,2018-02-04T06:25:01,2018-02-04T20:09:11,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-05,86,50.7,67.7,82.9,50.7,67.2,50.6,61.2,0,0,0,,0,0,21.3,16.1,106.4,1018.4,44.7,6.2,293.2,25.5,10,,2018-02-05T06:26:03,2018-02-05T20:08:19,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-06,80.8,55.2,66.9,79.9,55.2,66.9,48,54,0,0,0,,0,0,22.1,14.1,119.9,1018.5,55,6.2,102,8.9,4,,2018-02-06T06:27:06,2018-02-06T20:07:25,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-07,89.4,55.5,72.7,86.3,55.5,71.9,52.8,55.6,0,0,0,,0,0,16.6,12.1,49.1,1018.3,40.4,6.2,265.8,23,10,,2018-02-07T06:28:08,2018-02-07T20:06:31,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-08,93,58.7,77,89.9,58.7,75.8,53,50.3,0,0,0,,0,0,26.6,17.2,300.8,1015.8,41.4,6.2,247.3,21.4,10,,2018-02-08T06:29:10,2018-02-08T20:05:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-09,95.1,66.3,77.3,91.9,66.3,76.8,56.7,52.3,0.08,100,8.33,rain,0,0,21.9,16.6,74.1,1012.9,73.3,6.2,196.2,16.8,8,,2018-02-09T06:30:11,2018-02-09T20:04:37,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-10,92.5,54.1,72.6,89.4,54.1,71.8,54.8,61.3,0.007,100,4.17,rain,0,0,23.3,17.2,290.6,1009,50.1,6.2,235.4,20.2,10,,2018-02-10T06:31:13,2018-02-10T20:03:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-11,88.8,58.9,73,85,58.9,71.8,51.4,58.1,0.007,100,4.17,rain,0,0,30.9,16.7,307.7,1003.7,34.3,6.2,273,23.6,10,,2018-02-11T06:32:14,2018-02-11T20:02:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-12,84.1,58.8,68.9,81.2,58.8,68.4,49.1,57.9,0,0,0,,0,0,24.4,16.9,349.2,1007.1,74.8,6.2,271.4,23.5,10,,2018-02-12T06:33:15,2018-02-12T20:01:37,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-13,86.2,62.3,70,83.4,62.3,69.6,54.4,62.3,0,0,0,,0,0,20.4,17.3,77.6,1010.2,69.7,6.2,207.2,17.9,10,,2018-02-13T06:34:15,2018-02-13T20:00:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-14,87.5,55.6,73,83.9,55.6,71.9,45.3,49.1,0,0,0,,0,0,45.2,29,288.6,1007.8,22.2,6.2,266.6,22.9,10,,2018-02-14T06:35:16,2018-02-14T19:59:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-15,84.3,49.8,68.4,81.3,49.8,67.8,33.5,38.9,0,0,0,,0,0,32.4,20.3,303.4,1011.6,38.5,6.2,254.5,22,10,,2018-02-15T06:36:15,2018-02-15T19:58:26,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-16,84,60.5,70.5,81.3,60.5,69.9,40.4,37.1,0,0,0,,0,0,27.1,20,309.6,1009.8,54.9,6.2,258.3,22.1,10,,2018-02-16T06:37:15,2018-02-16T19:57:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-17,87.4,55.6,71,84,55.6,70.2,47.6,51,0,0,0,,0,0,20.6,12.4,304.3,1011.9,40.8,6.2,245.4,21.2,10,,2018-02-17T06:38:14,2018-02-17T19:56:13,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-18,91.2,54.9,73.7,87,54.9,72.4,48,50,0,0,0,,0,0,20.8,19.7,28.1,1010.6,28.2,6.2,258,22.3,10,,2018-02-18T06:39:13,2018-02-18T19:55:05,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-19,75.3,64.1,69,75.3,64.1,69,56.8,65.5,0,0,0,,0,0,32.7,18.3,130.5,1012.6,86,6.2,109.3,9.5,4,,2018-02-19T06:40:12,2018-02-19T19:53:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-20,69.7,53.3,61.5,69.7,53.3,61.5,46.8,60.2,0.002,100,4.17,rain,0,0,29.8,17.7,117.8,1017.7,59,6.2,227.5,19.7,10,,2018-02-20T06:41:10,2018-02-20T19:52:45,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-21,77.3,48.2,63.4,77.3,45,63.3,44.1,53.9,0,0,0,,0,0,17,10.1,69.4,1016.7,73.6,6.2,298.3,25.7,9,,2018-02-21T06:42:08,2018-02-21T19:51:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2018-02-22,81.2,57.9,67.9,79.3,57.9,67.8,46.9,53,0,0,0,,0,0,17.9,12.1,79.9,1014.8,75.2,6.2,226.8,19.6,7,,2018-02-22T06:43:05,2018-02-22T19:50:22,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2018-02-23,87.5,58.6,71.6,84.1,58.6,70.9,50.6,53.5,0,0,0,,0,0,17.9,12.8,0.8,1012.9,65,6.2,177.3,15.3,10,,2018-02-23T06:44:02,2018-02-23T19:49:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-24,91.4,62.2,77.4,90.6,62.2,77.1,57.8,54.4,0.162,100,4.17,rain,0,0,47.2,27.7,318.8,1007,61.3,6.2,178.6,15.4,8,,2018-02-24T06:44:59,2018-02-24T19:47:56,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-25,71.5,57.4,63.7,71.5,57.4,63.7,61.1,91.5,1.853,100,12.5,rain,0,0,28.6,13.4,113,1006.7,97.1,5.4,40,3.5,2,,2018-02-25T06:45:55,2018-02-25T19:46:41,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-26,69.3,53.2,60,69.3,53.2,60,52.3,77.4,0.203,100,8.33,rain,0,0,29.3,19.9,127.6,1013.8,67.5,6.1,117.7,10.2,5,,2018-02-26T06:46:51,2018-02-26T19:45:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-27,76.8,52,63.5,76.8,52,63.5,50.7,66.4,0,0,0,,0,0,15.4,8.8,93.8,1016.1,33.7,6.2,219.3,18.9,10,,2018-02-27T06:47:47,2018-02-27T19:44:09,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-02-28,86.1,51.9,69,83.4,51.9,68.4,50.9,61.9,0,0,0,,0,0,33.3,19.9,305.9,1009.7,40.8,5.7,203,17.6,10,,2018-02-28T06:48:42,2018-02-28T19:42:52,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-01,80,56.6,67.5,80,56.6,67.5,48.5,53.3,0,0,0,,0,0,21,14.5,126.9,1010.5,26.6,6.2,216.8,18.6,10,,2018-03-01T06:49:37,2018-03-01T19:41:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-02,75.4,58.8,66.2,75.4,58.8,66.2,52.7,63.4,0,0,0,,0,0,16.3,11.1,77.4,1012.9,79.8,6.2,175.6,15,8,,2018-03-02T06:50:32,2018-03-02T19:40:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-03,87.5,58.8,71.2,84.2,58.8,70.7,54.5,61,0,0,0,,0,0,20.8,17.2,299.7,1009.6,39.6,6.2,189.5,16.3,9,,2018-03-03T06:51:26,2018-03-03T19:38:58,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-04,84.2,56.8,69.3,82.5,56.8,69.1,54.1,61.3,0,0,0,,0,0,23,20.8,65.7,1011,34.6,6.2,193,16.5,10,,2018-03-04T06:52:20,2018-03-04T19:37:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-05,73.5,59.2,65.2,73.5,59.2,65.2,56.2,73.1,0.002,100,4.17,rain,0,0,25.3,20.8,86.1,1014.9,85.1,6.2,114.5,9.8,6,,2018-03-05T06:53:13,2018-03-05T19:36:18,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-06,67.6,50.3,60.8,67.6,50.3,60.8,47.6,62.9,0,0,0,,0,0,32,19.2,136.7,1023.2,57.4,6.2,182.7,15.8,8,,2018-03-06T06:54:06,2018-03-06T19:34:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-07,73,48.2,60.4,73,47,60.3,49.7,71.5,0.007,100,8.33,rain,0,0,23,17.3,97.4,1025.7,49.5,6.2,131.6,11.2,8,,2018-03-07T06:54:59,2018-03-07T19:33:37,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-08,76.6,46.2,60.5,76.6,42,59.8,48.3,67.9,0,0,0,,0,0,19.9,14.5,99.3,1025.1,30.6,6.2,189.5,16.3,9,,2018-03-08T06:55:52,2018-03-08T19:32:15,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-09,78.7,48.7,62.7,78.7,46.3,62.6,50.3,67.7,0,0,0,,0,0,18.8,12.3,74,1026,33.1,6.2,188.7,16.3,9,,2018-03-09T06:56:44,2018-03-09T19:30:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-10,80.4,50.8,66.1,80,50.8,66.1,52.1,63.9,0,0,0,,0,0,13.4,8.9,31.5,1025.6,30.7,6.2,192.8,16.5,9,,2018-03-10T06:57:36,2018-03-10T19:29:31,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-11,87.6,50.2,68.4,84.3,50.2,67.7,49.1,58.5,0,0,0,,0,0,10.3,12.3,42.3,1021.5,25.1,6.2,185.1,16,9,,2018-03-11T06:58:28,2018-03-11T19:28:08,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-12,85.7,53.4,67.5,82.7,53.4,67.1,50.6,58,0,0,0,,0,0,26.6,19.7,55.7,1017,46.1,6.2,185.7,15.9,9,,2018-03-12T06:59:19,2018-03-12T19:26:45,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-13,69.8,58.6,62.1,69.8,58.6,62.1,53,72.7,0,0,0,,0,0,18.3,12.3,103.1,1019,78.3,6.2,55.8,4.8,3,,2018-03-13T07:00:11,2018-03-13T19:25:21,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
australia,2018-03-14,79.9,58.8,65.9,79.9,58.8,65.9,53.1,65.7,0,0,0,,0,0,17.2,11.1,23.3,1017.2,62.8,6.2,121.3,10.7,8,,2018-03-14T07:01:01,2018-03-14T19:23:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,F0067,95716099999,94926099999"
