datetime,Temperature,RainProb,WindSpeed,HeavyWeather
2012-06-05,7.166666666666667,100.0,31.38213,1
2012-06-06,6.666666666666667,100.0,30.416525999999998,1
2012-06-07,2.7222222222222214,100.0,11.104446000000001,1
2012-06-08,2.055555555555557,0.0,11.426314,0
2012-06-09,3.3333333333333335,0.0,9.65604,0
2012-06-10,3.555555555555555,100.0,13.035654,1
2012-06-11,6.166666666666668,100.0,20.599552000000003,1
2012-06-12,7.277777777777778,100.0,18.346476,1
2012-06-13,8.944444444444445,0.0,16.576202000000002,0
2012-06-14,8.333333333333334,100.0,11.104446000000001,1
2012-06-15,9.222222222222221,0.0,29.77279,0
2012-06-16,6.222222222222224,100.0,16.576202000000002,1
2012-06-17,8.055555555555555,100.0,31.38213,1
2012-06-18,6.944444444444445,100.0,28.16345,1
2012-06-19,7.000000000000001,0.0,31.38213,0
2012-06-20,2.3888888888888875,0.0,24.1401,0
2012-06-21,9.222222222222221,0.0,37.497622,0
2012-06-22,7.6111111111111125,100.0,38.946028,1
2012-06-23,4.222222222222223,100.0,33.474272,1
2012-06-24,6.500000000000002,100.0,25.910374,1
2012-06-25,4.500000000000001,100.0,27.680647999999998,1
2012-06-26,4.500000000000001,100.0,12.230984,1
2012-06-27,6.0555555555555545,100.0,10.782578,1
2012-06-28,6.166666666666668,100.0,10.299776000000001,1
2012-06-29,7.333333333333335,100.0,24.1401,1
2012-06-30,7.055555555555557,100.0,27.680647999999998,1
2012-07-01,4.61111111111111,100.0,25.910374,1
2012-07-02,4.61111111111111,0.0,25.910374,0
2012-07-03,1.8333333333333317,100.0,16.576202000000002,1
2012-07-04,2.4444444444444438,100.0,31.38213,1
2012-07-05,3.4999999999999982,100.0,20.599552000000003,1
2012-07-06,2.7777777777777777,0.0,14.805927999999998,0
2012-07-07,1.6111111111111103,0.0,10.943512,0
2012-07-08,2.000000000000001,100.0,13.035654,1
2012-07-09,2.8888888888888906,0.0,16.576202000000002,0
2012-07-10,5.499999999999999,100.0,22.369826,1
2012-07-11,8.61111111111111,100.0,37.01482,1
2012-07-12,7.222222222222222,100.0,16.576202000000002,1
2012-07-13,11.944444444444445,100.0,37.01482,1
2012-07-14,8.499999999999998,100.0,38.946028,1
2012-07-15,6.555555555555554,100.0,40.716302,1
2012-07-16,7.555555555555555,100.0,32.025866,1
2012-07-17,6.7777777777777795,0.0,27.680647999999998,0
2012-07-18,7.555555555555555,0.0,27.680647999999998,0
2012-07-19,3.555555555555555,0.0,13.035654,0
2012-07-20,3.3888888888888897,0.0,14.805927999999998,0
2012-07-21,5.1111111111111125,100.0,22.369826,1
2012-07-22,6.666666666666667,0.0,16.576202000000002,0
2012-07-23,6.4444444444444455,0.0,13.035654,0
2012-07-24,4.000000000000002,0.0,11.748182,0
2012-07-25,5.833333333333333,100.0,27.680647999999998,1
2012-07-26,8.055555555555555,100.0,20.599552000000003,1
2012-07-27,4.111111111111111,100.0,24.1401,1
2012-07-28,4.722222222222222,100.0,22.369826,1
2012-07-29,4.8888888888888875,100.0,14.805927999999998,1
2012-07-30,3.555555555555555,0.0,31.38213,0
2012-07-31,5.222222222222221,0.0,24.1401,0
2012-08-01,5.38888888888889,0.0,27.680647999999998,0
2012-08-02,3.0555555555555554,0.0,24.1401,0
2012-08-03,5.666666666666668,0.0,27.680647999999998,0
2012-08-04,7.6111111111111125,100.0,35.244546,1
2012-08-05,8.0,0.0,35.888282000000004,0
2012-08-06,6.944444444444445,100.0,38.946028,1
2012-08-07,4.500000000000001,100.0,29.611855999999996,1
2012-08-08,7.5,0.0,29.450922000000002,0
2012-08-09,7.222222222222222,100.0,32.347734,1
2012-08-10,4.8888888888888875,100.0,51.820748,1
2012-08-11,8.722222222222223,0.0,37.01482,0
2012-08-12,8.222222222222221,0.0,31.38213,0
2012-08-13,4.222222222222223,0.0,22.369826,0
2012-08-14,4.055555555555554,100.0,22.369826,1
2012-08-15,7.666666666666665,0.0,29.129054000000004,0
2012-08-16,5.999999999999998,0.0,31.38213,0
2012-08-17,4.500000000000001,100.0,48.2802,1
2012-08-18,6.500000000000002,0.0,37.01482,0
2012-08-19,4.61111111111111,100.0,29.933724,1
2012-08-20,4.166666666666667,100.0,14.805927999999998,1
2012-08-21,5.0,0.0,31.38213,0
2012-08-22,7.666666666666665,100.0,18.346476,1
2012-08-23,9.722222222222221,100.0,35.244546,1
2012-08-24,6.111111111111111,100.0,42.486576,1
2012-08-25,7.000000000000001,100.0,28.002515999999996,1
2012-08-26,7.222222222222222,100.0,27.680647999999998,1
2012-08-27,4.500000000000001,0.0,25.910374,0
2012-08-28,4.111111111111111,100.0,20.599552000000003,1
2012-08-29,6.666666666666667,100.0,30.416525999999998,1
2012-08-30,8.11111111111111,0.0,44.25685,0
2012-08-31,4.333333333333332,100.0,35.244546,1
2012-09-01,3.2222222222222205,100.0,31.38213,1
2012-09-02,5.444444444444443,0.0,27.680647999999998,0
2012-09-03,7.11111111111111,0.0,24.1401,0
2012-09-04,8.722222222222223,0.0,24.1401,0
2012-09-05,11.38888888888889,100.0,44.25685,1
2012-09-06,11.88888888888889,100.0,42.164708,1
2012-09-07,8.444444444444446,100.0,45.06152,1
2012-09-08,9.222222222222221,100.0,38.946028,1
2012-09-09,9.611111111111109,0.0,22.369826,0
2012-09-10,8.777777777777777,0.0,30.094658,0
2012-09-11,9.11111111111111,0.0,14.805927999999998,0
2012-09-12,10.111111111111112,0.0,38.946028,0
2012-09-13,6.222222222222224,100.0,29.450922000000002,1
2012-09-14,5.499999999999999,100.0,35.244546,1
2012-09-15,7.3888888888888875,0.0,14.805927999999998,0
2012-09-16,8.666666666666666,0.0,29.77279,0
2012-09-17,10.88888888888889,0.0,24.1401,0
2012-09-18,11.055555555555555,100.0,23.013562,1
2012-09-19,11.333333333333334,0.0,19.633948,0
2012-09-20,13.277777777777779,0.0,16.576202000000002,0
2012-09-21,12.611111111111112,100.0,33.474272,1
2012-09-22,11.222222222222223,0.0,20.599552000000003,0
2012-09-23,12.0,0.0,39.589764,0
2012-09-24,8.222222222222221,0.0,31.38213,0
2012-09-25,8.11111111111111,0.0,22.369826,0
2012-09-26,12.666666666666664,0.0,24.1401,0
2012-09-27,13.11111111111111,0.0,31.38213,0
2012-09-28,15.444444444444445,100.0,51.820748,1
2012-09-29,9.555555555555557,100.0,35.888282000000004,1
2012-09-30,7.722222222222222,0.0,30.416525999999998,0
2012-10-01,8.277777777777779,0.0,24.1401,0
2012-10-02,10.055555555555555,0.0,16.576202000000002,0
2012-10-03,12.611111111111112,0.0,27.680647999999998,0
2012-10-04,15.222222222222221,0.0,37.01482,0
2012-10-05,19.27777777777778,0.0,35.244546,0
2012-10-06,12.666666666666664,100.0,22.369826,1
2012-10-07,9.333333333333332,0.0,22.369826,0
2012-10-08,10.111111111111112,100.0,21.243288,1
2012-10-09,9.333333333333332,100.0,14.805927999999998,1
2012-10-10,9.444444444444445,0.0,25.266638,0
2012-10-11,6.888888888888888,100.0,27.680647999999998,1
2012-10-12,8.0,100.0,40.877235999999996,1
2012-10-13,8.333333333333334,100.0,22.369826,1
2012-10-14,10.666666666666668,0.0,25.427572,0
2012-10-15,12.888888888888891,0.0,30.255592,0
2012-10-16,16.555555555555557,0.0,44.739652,0
2012-10-17,15.5,0.0,33.474272,0
2012-10-18,13.055555555555555,0.0,21.404222,0
2012-10-19,15.944444444444445,0.0,29.450922000000002,0
2012-10-20,17.055555555555557,0.0,33.474272,0
2012-10-21,14.61111111111111,0.0,42.486576,0
2012-10-22,10.388888888888891,100.0,38.946028,1
2012-10-23,10.166666666666664,0.0,16.576202000000002,0
2012-10-24,12.222222222222221,0.0,27.680647999999998,0
2012-10-25,15.38888888888889,0.0,48.2802,1
2012-10-26,13.555555555555555,0.0,39.267896,0
2012-10-27,11.666666666666666,0.0,25.910374,0
2012-10-28,12.222222222222221,0.0,20.599552000000003,0
2012-10-29,14.38888888888889,0.0,14.805927999999998,0
2012-10-30,15.277777777777779,100.0,33.474272,1
2012-10-31,17.61111111111111,100.0,24.1401,1
2012-11-01,15.0,100.0,42.486576,1
2012-11-02,11.833333333333332,0.0,31.38213,0
2012-11-03,12.888888888888891,0.0,20.599552000000003,0
2012-11-04,15.444444444444445,0.0,20.599552000000003,0
2012-11-05,19.055555555555557,0.0,26.071308,0
2012-11-06,19.88888888888889,100.0,38.946028,1
2012-11-07,16.944444444444443,100.0,25.910374,1
2012-11-08,17.77777777777778,0.0,20.599552000000003,0
2012-11-09,16.055555555555557,100.0,33.474272,1
2012-11-10,12.5,0.0,26.232242,0
2012-11-11,12.611111111111112,0.0,22.852628,0
2012-11-12,15.61111111111111,0.0,33.474272,0
2012-11-13,15.5,0.0,27.036912,0
2012-11-14,14.666666666666666,0.0,24.783836,0
2012-11-15,17.333333333333332,0.0,27.680647999999998,0
2012-11-16,15.38888888888889,100.0,29.450922000000002,1
2012-11-17,14.11111111111111,0.0,33.474272,0
2012-11-18,14.722222222222221,0.0,35.244546,0
2012-11-19,12.388888888888888,100.0,37.01482,1
2012-11-20,14.222222222222221,0.0,18.346476,0
2012-11-21,16.61111111111111,0.0,27.680647999999998,0
2012-11-22,16.0,0.0,24.1401,0
2012-11-23,17.38888888888889,100.0,24.1401,1
2012-11-24,19.055555555555557,0.0,22.369826,0
2012-11-25,22.277777777777775,0.0,22.369826,0
2012-11-26,22.5,0.0,25.910374,0
2012-11-27,18.333333333333332,100.0,24.461968,1
2012-11-28,18.61111111111111,100.0,24.1401,1
2012-11-29,23.833333333333336,0.0,24.1401,0
2012-11-30,25.833333333333332,100.0,50.050474,1
2012-12-01,23.055555555555557,100.0,39.750698,1
2012-12-02,21.944444444444443,100.0,28.807185999999998,1
2012-12-03,18.5,100.0,27.680647999999998,1
2012-12-04,16.0,0.0,40.2335,0
2012-12-05,13.333333333333334,0.0,38.946028,0
2012-12-06,13.944444444444445,0.0,33.474272,0
2012-12-07,14.5,0.0,13.035654,0
2012-12-08,20.611111111111107,0.0,18.50741,0
2012-12-09,18.444444444444443,0.0,27.680647999999998,0
2012-12-10,14.000000000000002,0.0,25.910374,0
2012-12-11,15.38888888888889,0.0,27.680647999999998,0
2012-12-12,19.388888888888893,0.0,20.599552000000003,0
2012-12-13,21.333333333333336,0.0,19.633948,0
2012-12-14,20.444444444444443,100.0,15.28873,1
2012-12-15,19.777777777777775,100.0,37.01482,1
2012-12-16,20.833333333333332,100.0,37.01482,1
2012-12-17,17.166666666666668,0.0,27.680647999999998,0
2012-12-18,19.055555555555557,0.0,31.38213,0
2012-12-19,22.055555555555557,0.0,22.369826,0
2012-12-20,20.666666666666668,100.0,32.347734,1
2012-12-21,19.72222222222222,0.0,33.474272,0
2012-12-22,23.277777777777782,0.0,31.38213,0
2012-12-23,23.5,100.0,29.450922000000002,1
2012-12-24,22.055555555555557,100.0,35.244546,1
2012-12-25,16.27777777777778,100.0,24.1401,1
2012-12-26,15.38888888888889,100.0,29.450922000000002,1
2012-12-27,16.333333333333332,100.0,18.346476,1
2012-12-28,19.166666666666668,100.0,29.450922000000002,1
2012-12-29,18.444444444444443,0.0,25.910374,0
2012-12-30,18.277777777777782,0.0,31.38213,0
2012-12-31,21.833333333333332,0.0,27.680647999999998,0
2013-01-01,22.277777777777775,0.0,31.38213,0
2013-01-02,19.388888888888893,100.0,32.830535999999995,1
2013-01-03,20.777777777777782,0.0,22.369826,0
2013-01-04,25.27777777777778,0.0,25.910374,0
2013-01-05,26.22222222222222,100.0,33.957074,1
2013-01-06,25.38888888888889,100.0,37.01482,1
2013-01-07,24.555555555555557,0.0,24.1401,0
2013-01-08,28.555555555555557,0.0,51.820748,1
2013-01-09,21.0,100.0,31.38213,1
2013-01-10,19.444444444444443,0.0,30.57746,0
2013-01-11,23.88888888888889,0.0,28.646252,0
2013-01-12,25.166666666666668,0.0,27.680647999999998,0
2013-01-13,19.88888888888889,100.0,26.715044000000002,1
2013-01-14,15.055555555555555,100.0,29.450922000000002,1
2013-01-15,17.444444444444443,0.0,18.346476,0
2013-01-16,21.166666666666664,0.0,31.38213,0
2013-01-17,23.61111111111111,0.0,24.94477,0
2013-01-18,28.055555555555557,0.0,42.325642,0
2013-01-19,18.88888888888889,0.0,27.680647999999998,0
2013-01-20,20.38888888888889,0.0,25.910374,0
2013-01-21,24.055555555555557,0.0,35.244546,0
2013-01-22,24.88888888888889,0.0,33.474272,0
2013-01-23,20.166666666666668,0.0,32.025866,0
2013-01-24,22.88888888888889,0.0,25.910374,0
2013-01-25,23.61111111111111,0.0,24.1401,0
2013-01-26,23.444444444444443,100.0,31.060262,1
2013-01-27,22.11111111111111,100.0,23.013562,1
2013-01-28,20.555555555555557,100.0,25.910374,1
2013-01-29,19.88888888888889,100.0,31.38213,1
2013-01-30,21.27777777777778,0.0,25.74944,0
2013-01-31,22.277777777777775,0.0,37.81949,0
2013-02-01,15.61111111111111,100.0,31.38213,1
2013-02-02,14.222222222222221,0.0,33.474272,0
2013-02-03,16.11111111111111,0.0,24.1401,0
2013-02-04,18.388888888888886,0.0,29.450922000000002,0
2013-02-05,19.66666666666667,0.0,18.346476,0
2013-02-06,21.888888888888893,0.0,16.576202000000002,0
2013-02-07,21.999999999999996,0.0,27.680647999999998,0
2013-02-08,25.0,0.0,35.083612,0
2013-02-09,24.833333333333332,100.0,29.450922000000002,1
2013-02-10,21.055555555555557,100.0,27.680647999999998,1
2013-02-11,17.0,0.0,24.1401,0
2013-02-12,18.22222222222222,100.0,27.680647999999998,1
2013-02-13,17.666666666666668,0.0,27.680647999999998,0
2013-02-14,18.333333333333332,100.0,31.38213,1
2013-02-15,19.333333333333332,0.0,27.036912,0
2013-02-16,18.666666666666664,0.0,29.450922000000002,0
2013-02-17,20.055555555555554,0.0,29.450922000000002,0
2013-02-18,19.166666666666668,0.0,20.599552000000003,0
2013-02-19,19.444444444444443,100.0,33.474272,1
2013-02-20,19.0,100.0,22.369826,1
2013-02-21,19.27777777777778,100.0,28.324384000000002,1
2013-02-22,18.22222222222222,100.0,31.38213,1
2013-02-23,18.277777777777782,100.0,31.38213,1
2013-02-24,20.11111111111111,100.0,29.450922000000002,1
2013-02-25,23.055555555555557,100.0,25.910374,1
2013-02-26,21.333333333333336,100.0,17.541806,1
2013-02-27,20.444444444444443,100.0,20.760486,1
2013-02-28,16.88888888888889,100.0,26.232242,1
2013-03-01,15.222222222222221,100.0,31.38213,1
2013-03-02,14.333333333333334,0.0,34.60081,0
2013-03-03,17.0,0.0,26.232242,0
2013-03-04,16.72222222222222,0.0,27.680647999999998,0
2013-03-05,18.72222222222222,0.0,19.955816000000002,0
2013-03-06,18.000000000000004,0.0,13.035654,0
2013-03-07,19.499999999999996,0.0,22.369826,0
2013-03-08,18.77777777777778,0.0,22.369826,0
2013-03-09,19.222222222222218,0.0,14.323126,0
2013-03-10,20.888888888888886,100.0,18.829278,1
2013-03-11,20.611111111111107,0.0,18.50741,0
2013-03-12,21.555555555555557,0.0,16.576202000000002,0
2013-03-13,20.166666666666668,0.0,22.369826,0
2013-03-14,20.500000000000004,100.0,22.369826,1
2013-03-15,20.11111111111111,100.0,14.805927999999998,1
2013-03-16,19.833333333333332,0.0,29.450922000000002,0
2013-03-17,14.000000000000002,0.0,40.716302,0
2013-03-18,12.722222222222221,0.0,20.599552000000003,0
2013-03-19,12.944444444444443,0.0,20.599552000000003,0
2013-03-20,16.38888888888889,100.0,19.151146,1
2013-03-21,16.055555555555557,100.0,32.347734,1
2013-03-22,18.666666666666664,100.0,35.244546,1
2013-03-23,17.22222222222222,100.0,25.74944,1
2013-03-24,15.0,0.0,27.680647999999998,0
2013-03-25,15.333333333333334,0.0,14.323126,0
2013-03-26,17.72222222222222,100.0,23.013562,1
2013-03-27,19.72222222222222,0.0,27.680647999999998,0
2013-03-28,19.222222222222218,100.0,46.509926,1
2013-03-29,13.38888888888889,0.0,25.910374,0
2013-03-30,13.055555555555555,0.0,25.910374,0
2013-03-31,15.5,0.0,19.794882,0
2013-04-01,14.333333333333334,0.0,27.680647999999998,0
2013-04-02,13.555555555555555,0.0,24.1401,0
2013-04-03,14.222222222222221,100.0,22.369826,1
2013-04-04,11.88888888888889,0.0,18.346476,0
2013-04-05,15.333333333333334,0.0,22.369826,0
2013-04-06,12.777777777777779,100.0,17.380872,1
2013-04-07,14.277777777777779,100.0,14.805927999999998,1
2013-04-08,14.11111111111111,0.0,20.599552000000003,0
2013-04-09,14.222222222222221,0.0,16.576202000000002,0
2013-04-10,15.277777777777779,0.0,20.599552000000003,0
2013-04-11,15.444444444444445,0.0,23.174496,0
2013-04-12,16.833333333333332,0.0,14.323126,0
2013-04-13,14.555555555555555,0.0,24.1401,0
2013-04-14,15.722222222222221,0.0,21.72609,0
2013-04-15,16.11111111111111,100.0,22.369826,1
2013-04-16,13.666666666666666,100.0,22.369826,1
2013-04-17,12.111111111111109,0.0,15.771532,0
2013-04-18,14.444444444444445,100.0,24.1401,1
2013-04-19,9.944444444444445,100.0,48.2802,1
2013-04-20,10.444444444444443,100.0,39.267896,1
2013-04-21,8.944444444444445,0.0,24.1401,0
2013-04-22,10.88888888888889,100.0,28.646252,1
2013-04-23,10.999999999999998,100.0,27.680647999999998,1
2013-04-24,8.555555555555555,0.0,24.1401,0
2013-04-25,9.222222222222221,0.0,29.450922000000002,0
2013-04-26,13.833333333333334,0.0,27.680647999999998,0
2013-04-27,11.88888888888889,0.0,27.680647999999998,0
2013-04-28,17.38888888888889,0.0,26.875978,0
2013-04-29,13.833333333333334,100.0,20.599552000000003,1
2013-04-30,15.055555555555555,100.0,14.805927999999998,1
2013-05-01,12.388888888888888,100.0,30.255592,1
2013-05-02,8.88888888888889,0.0,29.450922000000002,0
2013-05-03,9.222222222222221,0.0,27.680647999999998,0
2013-05-04,15.11111111111111,0.0,28.485318,0
2013-05-05,7.166666666666667,0.0,20.599552000000003,0
2013-05-06,7.833333333333333,0.0,22.369826,0
2013-05-07,11.11111111111111,0.0,18.346476,0
2013-05-08,11.944444444444445,0.0,13.035654,0
2013-05-09,10.333333333333334,0.0,12.391918,0
2013-05-10,11.444444444444445,0.0,16.576202000000002,0
2013-05-11,12.055555555555557,0.0,24.1401,0
2013-05-12,11.88888888888889,0.0,21.565156,0
2013-05-13,10.722222222222221,100.0,29.450922000000002,1
2013-05-14,7.333333333333335,0.0,27.680647999999998,0
2013-05-15,7.833333333333333,100.0,29.450922000000002,1
2013-05-16,10.333333333333334,100.0,40.716302,1
2013-05-17,8.88888888888889,0.0,31.703998,0
2013-05-18,5.444444444444443,100.0,27.680647999999998,1
2013-05-19,4.555555555555557,0.0,27.680647999999998,0
2013-05-20,6.111111111111111,0.0,27.680647999999998,0
2013-05-21,9.833333333333336,100.0,31.543064,1
2013-05-22,5.166666666666665,100.0,13.035654,1
2013-05-23,9.333333333333332,100.0,29.450922000000002,1
2013-05-24,7.833333333333333,0.0,19.955816000000002,0
2013-05-25,4.555555555555557,100.0,14.805927999999998,1
2013-05-26,2.8888888888888906,100.0,11.104446000000001,1
2013-05-27,5.944444444444446,0.0,20.599552000000003,0
2013-05-28,8.555555555555555,0.0,11.104446000000001,0
2013-05-29,7.833333333333333,100.0,27.680647999999998,1
2013-05-30,8.944444444444445,100.0,24.1401,1
2013-05-31,11.944444444444445,100.0,25.910374,1
2013-06-01,11.722222222222221,100.0,31.543064,1
2013-06-02,10.277777777777779,100.0,44.417784000000005,1
