name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2014-01-11,87.8,55.2,73.4,85.7,55.2,72.5,52.3,53.2,0,0,0,,,,,16.1,10.5,1017.8,49.8,6.2,249.7,21.5,8,,2014-01-11T06:00:33,2014-01-11T20:21:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-12,96.7,55.6,73.4,92.1,55.6,72.6,52.7,54.5,0,0,0,,,,,21.1,78.7,1017.5,12.8,6.2,388.1,33.5,10,,2014-01-12T06:01:29,2014-01-12T20:21:26,0.36,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-13,91.3,52.8,72,87.4,52.8,70.8,49.1,53.8,0,0,0,,,,,18.3,84.1,1019.6,4.3,6.2,397.1,34.3,10,,2014-01-13T06:02:26,2014-01-13T20:21:14,0.39,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-14,98.6,53.6,77.6,93.7,53.6,75.7,44.9,43.3,0,0,0,,,,,15,31.8,1019.2,0.4,6.2,388.8,33.6,10,,2014-01-14T06:03:23,2014-01-14T20:21:01,0.43,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-15,100.6,58.8,80.6,96.5,58.8,78.8,48.3,39,0,0,0,,,,,16.1,43.2,1019.3,4.7,6.2,380.4,32.9,10,,2014-01-15T06:04:22,2014-01-15T20:20:45,0.46,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-16,101.6,59.5,83.1,95.9,59.5,80.8,40.5,29.1,0,0,0,,,,30,19.5,114.2,1018,1.7,8.3,384.5,33.3,10,,2014-01-16T06:05:21,2014-01-16T20:20:27,0.5,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2014-01-17,100.4,53.5,80.1,94.5,53.5,77.6,29.6,22.6,0,0,0,,,,,16.1,330.3,1014.7,0,6.2,399.6,34.6,10,,2014-01-17T06:06:20,2014-01-17T20:20:08,0.53,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-18,102.1,59.1,78.9,97.1,59.1,77.5,46.8,37.3,0.095,100,4.17,rain,,,30,19.5,80.6,1011.8,22.6,7.5,359.3,30.9,10,,2014-01-18T06:07:20,2014-01-18T20:19:47,0.56,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2014-01-19,87.9,60.5,73.5,85.7,60.5,73,54.3,54.3,0.002,100,4.17,rain,,,,17.2,93.7,1009.9,29.5,6.2,300.9,26.1,10,,2014-01-19T06:08:21,2014-01-19T20:19:23,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-20,77,62.3,67.8,77,62.3,67.8,55.6,66,0,0,0,,,,,20,91.8,1009.6,78.7,6.2,255.5,21.9,9,,2014-01-20T06:09:22,2014-01-20T20:18:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2014-01-21,86,60.6,69.1,83.9,60.6,68.7,53.4,60.6,0,0,0,,,,,23,84.5,1009.7,71.7,6.2,301.7,25.9,9,,2014-01-21T06:10:23,2014-01-21T20:18:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,95723099999,95716099999,94926099999"
australia,2014-01-22,78.2,55.6,65.6,78.2,55.6,65.6,53.3,66.6,0,0,0,,,,,18.7,77.8,1018.1,51.7,6.2,372.4,32.2,10,,2014-01-22T06:11:25,2014-01-22T20:18:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,95723099999,95716099999,94926099999"
australia,2014-01-23,83.8,48.4,66.2,81.7,47.5,65.9,50.5,61.5,0,0,0,,,,,13.9,66,1020.7,40.8,6.2,370.2,32,10,,2014-01-23T06:12:27,2014-01-23T20:17:32,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,95716099999,94926099999"
australia,2014-01-24,75.2,55.4,62.6,75.2,55.4,62.6,57,82.6,0.171,100,8.33,rain,,,33.3,21.9,325.1,1011.4,75.2,6,133.3,11.5,6,,2014-01-24T06:13:29,2014-01-24T20:17:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-25,77,47.9,62.4,77,45.3,62.1,45.2,59.9,0,0,0,,,,,18.3,132.6,1013.4,21.1,6.2,386.2,33.4,10,,2014-01-25T06:14:32,2014-01-25T20:16:25,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-26,77,44.7,61.5,77,43.2,61.2,44.8,58.1,0,0,0,,,,,15,56.3,1022.3,20.4,6.2,379.1,32.7,10,,2014-01-26T06:15:34,2014-01-26T20:15:50,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-27,86.1,46.3,67.7,82.9,45.1,66.6,45.7,53.9,0,0,0,,,,,13.6,54,1021.9,2.5,6.2,378.5,32.9,10,,2014-01-27T06:16:37,2014-01-27T20:15:12,0.87,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-28,91.4,53.7,73.6,88.1,53.7,72.4,50.2,51.6,0,0,0,,,,,13.9,347,1018.1,2.4,6.2,378.2,32.7,10,,2014-01-28T06:17:40,2014-01-28T20:14:33,0.9,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-29,100.3,56.9,76.7,96,56.9,75.3,48,42,0,0,0,,,,,20.8,82.3,1016.1,5.4,6.2,358,30.9,10,,2014-01-29T06:18:43,2014-01-29T20:13:52,0.94,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-30,98.4,55.4,76.9,93.8,55.4,75.1,46,41.8,0,0,0,,,,,12.1,338.5,1017.1,15.2,6.2,348.3,30.2,10,,2014-01-30T06:19:46,2014-01-30T20:13:09,0.97,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-01-31,98.6,60.7,80,94.5,60.7,78.7,49.2,37.1,0.019,100,4.17,rain,,,32.2,20.7,38.2,1013.4,20.9,6.2,317.8,27.5,10,,2014-01-31T06:20:49,2014-01-31T20:12:25,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-01,100.4,60.8,79.4,96.6,60.8,78.3,54.8,50.1,0,0,0,,,,,17.2,44.9,1012.8,11.4,6.2,353.5,30.4,10,,2014-02-01T06:21:52,2014-02-01T20:11:39,0.04,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-02,100.3,60.8,80.3,96.6,60.8,79.3,56.1,51.4,0,0,0,,,,,21.9,46.2,1012,2.1,6.2,355.5,30.7,10,,2014-02-02T06:22:55,2014-02-02T20:10:52,0.07,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-03,98.7,57.2,78.8,94.5,57.2,77.1,49,43.1,0,0,0,,,,,14.9,343.5,1011.2,7.2,6.2,343.2,29.6,10,,2014-02-03T06:23:58,2014-02-03T20:10:03,0.1,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-04,77.2,57,66.1,77.2,57,66.1,52.5,62.8,0.001,100,4.17,rain,,,,17.9,133.8,1017.6,71,6.1,260,22.5,9,,2014-02-04T06:25:00,2014-02-04T20:09:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-05,69.5,51.6,59.2,69.5,51.6,59.2,44.2,58.8,0,0,0,,,,,16.1,118.6,1022.3,59,6.2,350.5,30.1,10,,2014-02-05T06:26:03,2014-02-05T20:08:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-06,83.8,55.1,66.8,81.3,55.1,66.4,45.2,49.2,0,0,0,,,,,16.1,69.1,1017.2,43.1,6.2,356.8,31,10,,2014-02-06T06:27:05,2014-02-06T20:07:27,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-07,91.4,51.5,71.8,87.5,51.5,70.5,47.2,50,0,0,0,,,,,18.3,21.7,1014.4,6.9,6.2,350.4,30.3,10,,2014-02-07T06:28:07,2014-02-07T20:06:33,0.25,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-08,96.9,53.8,77.6,92.1,53.8,75.8,44.2,38,0,0,0,,,,,19.6,10.7,1015.4,7.4,6.2,329.5,28.4,10,,2014-02-08T06:29:09,2014-02-08T20:05:37,0.27,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-09,98.6,59,80,93.4,59,78,41.9,33.9,0,0,0,,,,28.9,16.7,311.3,1015.5,0,6.2,357.9,31,10,,2014-02-09T06:30:11,2014-02-09T20:04:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-10,93.4,57.5,71.6,90.2,57.5,71,51.6,53.7,0,0,0,,,,,24.3,74.9,1016.5,13.7,6.2,342,29.6,10,,2014-02-10T06:31:12,2014-02-10T20:03:41,0.34,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-11,94.6,61.1,70.8,90.5,61.1,70.2,54.9,62.8,0,0,0,,,,,20.8,79.7,1015.3,56.9,6.2,343.7,29.7,10,,2014-02-11T06:32:13,2014-02-11T20:02:40,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2014-02-12,87.9,60.8,72.1,86.1,60.8,71.8,58.1,64.9,0.018,100,4.17,rain,,,,19.5,89.5,1015.4,70.1,6.2,321.8,27.8,10,,2014-02-12T06:33:14,2014-02-12T20:01:39,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-13,84.3,57.2,71.2,82.5,57.2,70.9,56.9,64,0,0,0,,,,,17.2,94.5,1012.9,83.4,6.2,146.2,12.4,5,,2014-02-13T06:34:15,2014-02-13T20:00:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-14,82.4,62.6,72.2,81.4,62.6,72.1,58.4,65,0.096,100,8.33,rain,,,,15,34,1006.5,92.1,6.2,149.2,12.8,5,,2014-02-14T06:35:15,2014-02-14T19:59:33,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-15,69.8,64.4,67,69.8,64.4,67,64.6,92.1,0.248,100,16.67,rain,,,42.5,27.9,346.5,999.8,96.4,3.9,142.6,12.4,5,,2014-02-15T06:36:15,2014-02-15T19:58:28,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-16,76.9,57.3,67.6,76.9,57.3,67.6,62.3,84.3,0.878,100,12.5,rain,,,,19.5,27.7,1002.1,77.7,5.4,213.7,18.6,7,,2014-02-16T06:37:14,2014-02-16T19:57:22,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-17,78.8,50.7,64.9,78.8,50.7,64.9,52.4,67.9,0,0,0,,,,,14.6,69.6,1011.8,31.7,6.2,344.2,29.8,10,,2014-02-17T06:38:14,2014-02-17T19:56:15,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-18,84,57.2,70.3,82.9,57.2,70,53.8,59.4,0,0,0,,,,,13.9,356.5,1009.6,46,6.2,318,27.5,9,,2014-02-18T06:39:12,2014-02-18T19:55:07,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-19,85.1,60.3,67.8,85.2,60.3,67.9,60.8,80.5,1.638,100,8.33,rain,,,,31.1,348.1,1002.2,39.4,5.7,286.2,24.9,9,,2014-02-19T06:40:11,2014-02-19T19:53:58,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2014-02-20,69.8,50,60.2,69.8,44.9,60,41.6,52.6,0,0,0,,,,,19.6,302.7,1007.5,18,6.2,343.9,29.8,10,,2014-02-20T06:41:09,2014-02-20T19:52:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-21,78.5,42.6,60.2,78.5,40.1,59.8,41,54.5,0,0,0,,,,,17.2,18.9,1015.3,2.6,6.2,342.6,29.7,10,,2014-02-21T06:42:07,2014-02-21T19:51:37,0.71,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-22,80.3,55.2,65,80,55.2,65,51.9,65.9,0,0,0,,,,,17.2,76.7,1018.8,59.7,6.2,322.3,27.8,10,,2014-02-22T06:43:04,2014-02-22T19:50:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-23,77.2,55.1,64.8,77.2,55.1,64.8,50.2,62.9,0,0,0,,,,24.2,12.7,60.6,1021.2,36.5,6.2,317.4,27.5,10,,2014-02-23T06:44:02,2014-02-23T19:49:12,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-24,84.4,50.2,66.3,82.8,50.2,66,50.9,63.7,0,0,0,,,,,15,74.7,1018.5,10.3,6.1,307.6,26.5,9,,2014-02-24T06:44:58,2014-02-24T19:47:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-25,85.6,55.4,69.8,82.8,55.4,69.3,50.8,55.2,0,0,0,,,,,16.1,297,1014,33.2,6.2,315,27.1,10,,2014-02-25T06:45:55,2014-02-25T19:46:43,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-26,77,60.8,68.1,77,60.8,68.1,57.1,68.9,0.028,100,16.67,rain,,,33.3,21.9,335.3,1011.3,74.9,6.2,106.6,9.3,4,,2014-02-26T06:46:51,2014-02-26T19:45:28,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-27,67.9,55.8,62.4,67.9,55.8,62.4,56.1,80.6,0,0,0,,,,,18.5,82.6,1017.4,79.5,6.2,179.8,15.4,6,,2014-02-27T06:47:46,2014-02-27T19:44:12,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-02-28,64.4,57.2,60.9,64.4,57.2,60.9,52.3,73.6,0,0,0,,,,,10.3,112.4,1022.6,95.1,6.2,151.4,13,6,,2014-02-28T06:48:41,2014-02-28T19:42:55,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-01,68,57.2,60.8,68,57.2,60.8,57.1,87.9,0.028,100,12.5,rain,,,,12.8,102.1,1021,94.5,6.1,127,10.9,5,,2014-03-01T06:49:36,2014-03-01T19:41:37,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-02,77,54.8,64.6,77,54.8,64.6,54.2,71.7,0,0,0,,,,,13.4,88.3,1020.7,65.3,6.2,261.1,22.5,9,,2014-03-02T06:50:31,2014-03-02T19:40:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-03,77,51.8,64.3,77,51.8,64.3,52.2,67.9,0,0,0,,,,,11.4,68.6,1024.5,35,6.2,294.9,25.5,10,,2014-03-03T06:51:25,2014-03-03T19:39:00,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-04,80.6,60.7,68.3,80.1,60.7,68.3,54.7,64.9,0,0,0,,,,18.3,9.2,65.7,1023.9,58.8,6.2,303.2,26.1,10,,2014-03-04T06:52:19,2014-03-04T19:37:41,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-05,75.2,55,64.6,75.2,55,64.6,58.3,81.1,0.115,100,8.33,rain,,,,15,343.8,1017.6,51.1,6.2,261.7,22.6,9,,2014-03-05T06:53:13,2014-03-05T19:36:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-06,77.2,59,67.5,77.2,59,67.5,57.7,72.4,0.001,100,4.17,rain,,,,11.3,42.9,1018.3,57.8,6.2,213.4,18.5,7,,2014-03-06T06:54:06,2014-03-06T19:35:00,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-07,82.4,55.4,68.4,80.8,55.4,68.2,53.9,65.6,0,0,0,,,,,15,321.3,1019.1,33.2,6.1,286.5,24.7,9,,2014-03-07T06:54:59,2014-03-07T19:33:39,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-08,71.6,57.3,63.5,71.6,57.3,63.5,57.3,81.2,0.801,100,8.33,rain,,,,19.5,106.4,1021.7,66.2,6.1,195.7,17,8,,2014-03-08T06:55:51,2014-03-08T19:32:18,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-09,78,56.8,64.4,78,56.8,64.4,55.9,76.6,0.027,100,8.33,rain,,,,16.1,112.1,1021.9,55.3,6.2,214.4,18.5,8,,2014-03-09T06:56:44,2014-03-09T19:30:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-10,82.4,49.8,65.4,81.6,48.2,65.3,53.4,68.9,0,0,0,,,,,8.1,68.3,1022.2,25.7,6.2,232.5,20,9,,2014-03-10T06:57:36,2014-03-10T19:29:33,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-11,80.4,57.2,67.9,80.2,57.2,67.9,57.2,71.4,0.013,100,8.33,rain,,,,9.2,357,1021.2,53.8,6.2,255.1,22,8,,2014-03-11T06:58:27,2014-03-11T19:28:10,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-12,78.3,60.8,67.1,78.3,60.8,67.1,59.3,77.7,0.004,100,4.17,rain,,,,15,6.5,1017.7,72.7,6.1,211.2,18.2,8,,2014-03-12T06:59:19,2014-03-12T19:26:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-13,73.1,57.2,63.6,73.1,57.2,63.6,55.6,75.7,0,0,0,,,,,11.4,91.2,1019.2,76.1,6.2,198.7,17.2,7,,2014-03-13T07:00:10,2014-03-13T19:25:24,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-14,80.6,55.4,67.2,80.2,55.4,67.2,56.8,72.2,0,0,0,,,,,17.2,313.8,1015.7,42.9,6.2,201,17.4,8,,2014-03-14T07:01:01,2014-03-14T19:24:00,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-15,75.2,51.8,63,75.2,51.8,63,54.7,75.9,0.001,100,4.17,rain,,,43.6,28.9,328,1010.2,57.4,6.1,205,17.9,8,,2014-03-15T07:01:51,2014-03-15T19:22:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-16,64.8,51.9,61.1,64.8,51.9,61.1,45.1,56.9,0,0,0,,,,31.1,24.2,300.3,1006.1,61.4,6.2,185,16.1,6,,2014-03-16T07:02:42,2014-03-16T19:21:12,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,remote,95716099999,94926099999"
australia,2014-03-17,71.6,46,58.8,71.6,41.4,57.9,44.3,60.2,0,0,0,,,,,17.9,312.3,1015.4,37.5,6.2,281.4,24.1,9,,2014-03-17T07:03:32,2014-03-17T19:19:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-18,78.8,46.8,63,78.8,46.3,62.8,48.6,63.3,0,0,0,,,,,19.6,289.8,1019.9,31.7,6.2,245.2,21,9,,2014-03-18T07:04:22,2014-03-18T19:18:23,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2014-03-19,78.7,49.7,62.8,78.7,49.3,62.8,51.1,68.8,0,0,0,,,,,17.7,76.3,1024.2,23.8,6.2,275.1,23.9,9,,2014-03-19T07:05:12,2014-03-19T19:16:58,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
